t,out2
72.792,39.486
72.8,39.478
72.803,39.475
72.806,39.473
72.81,39.47
72.814,39.468
72.818,39.466
72.822,39.464
72.827,39.463
72.833,39.462
72.838,39.463
72.845,39.464
72.852,39.465
72.86,39.466
72.87,39.466
72.881,39.466
72.894,39.465
72.9,39.464
72.904,39.464
72.908,39.464
72.913,39.464
72.918,39.466
72.924,39.468
72.927,39.47
72.927,39.47
72.931,39.473
72.931,39.473
72.934,39.475
72.938,39.478
72.945,39.485
72.955,39.496
72.965,39.511
72.978,39.532
72.993,39.558
73,39.571
73.004,39.579
73.008,39.586
73.013,39.595
73.018,39.604
73.023,39.614
73.03,39.624
73.037,39.636
73.045,39.648
73.054,39.662
73.065,39.676
73.077,39.693
73.092,39.711
73.1,39.719
73.103,39.723
73.107,39.727
73.111,39.732
73.115,39.739
73.12,39.746
73.125,39.755
73.131,39.765
73.137,39.774
73.137,39.774
73.142,39.783
73.142,39.783
73.146,39.791
73.151,39.798
73.161,39.813
73.171,39.829
73.184,39.846
73.2,39.866
73.204,39.87
73.207,39.875
73.212,39.88
73.217,39.885
73.222,39.89
73.228,39.896
73.234,39.902
73.241,39.908
73.242,39.909
73.242,39.909
73.25,39.916
73.257,39.921
73.265,39.927
73.267,39.928
73.267,39.928
73.275,39.934
73.284,39.939
73.3,39.947
73.303,39.949
73.306,39.951
73.31,39.953
73.314,39.956
73.318,39.96
73.322,39.964
73.327,39.97
73.332,39.976
73.338,39.984
73.344,39.993
73.351,40.003
73.36,40.014
73.369,40.026
73.379,40.038
73.392,40.052
73.4,40.06
73.403,40.063
73.407,40.067
73.411,40.072
73.415,40.078
73.419,40.084
73.424,40.092
73.43,40.101
73.436,40.111
73.439,40.118
73.439,40.118
73.444,40.128
73.444,40.128
73.449,40.138
73.454,40.148
73.463,40.169
73.474,40.19
73.486,40.213
73.5,40.238
73.506,40.248
73.512,40.257
73.512,40.257
73.517,40.266
73.517,40.266
73.522,40.274
73.527,40.282
73.537,40.296
73.548,40.311
73.561,40.328
73.577,40.346
73.598,40.366
73.6,40.369
73.604,40.373
73.609,40.378
73.614,40.384
73.619,40.391
73.625,40.4
73.632,40.411
73.64,40.425
73.648,40.441
73.658,40.459
73.67,40.48
73.684,40.503
73.7,40.527
73.705,40.533
73.709,40.541
73.715,40.55
73.721,40.561
73.727,40.572
73.735,40.584
73.744,40.598
73.754,40.612
73.765,40.629
73.78,40.647
73.797,40.667
73.8,40.67
73.805,40.675
73.81,40.679
73.815,40.685
73.821,40.69
73.828,40.696
73.836,40.703
73.845,40.709
73.855,40.716
73.867,40.724
73.882,40.731
73.9,40.739
73.904,40.74
73.908,40.742
73.912,40.743
73.917,40.744
73.923,40.746
73.929,40.747
73.936,40.748
73.943,40.749
73.952,40.75
73.962,40.75
73.974,40.749
73.988,40.748
74,40.746
74.004,40.745
74.007,40.744
74.012,40.743
74.016,40.741
74.021,40.74
74.027,40.738
74.031,40.737
74.031,40.737
74.034,40.736
74.034,40.736
74.037,40.734
74.04,40.733
74.047,40.73
74.056,40.726
74.066,40.721
74.078,40.715
74.092,40.706
74.1,40.701
74.104,40.698
74.107,40.696
74.112,40.692
74.117,40.689
74.122,40.685
74.128,40.68
74.134,40.675
74.135,40.675
74.135,40.675
74.14,40.67
74.14,40.67
74.146,40.665
74.152,40.66
74.162,40.651
74.173,40.64
74.187,40.627
74.2,40.613
74.203,40.61
74.206,40.607
74.21,40.604
74.214,40.602
74.218,40.599
74.223,40.597
74.228,40.595
74.233,40.594
74.239,40.594
74.246,40.592
74.253,40.591
74.262,40.589
74.272,40.586
74.283,40.582
74.297,40.576
74.3,40.575
74.303,40.574
74.306,40.573
74.31,40.572
74.313,40.571
74.317,40.571
74.322,40.572
74.326,40.573
74.331,40.574
74.337,40.577
74.343,40.58
74.35,40.584
74.352,40.585
74.352,40.585
74.359,40.588
74.365,40.59
74.365,40.59
74.371,40.593
74.377,40.595
74.39,40.599
74.4,40.601
74.404,40.601
74.408,40.602
74.412,40.602
74.417,40.603
74.422,40.603
74.428,40.603
74.434,40.604
74.442,40.603
74.45,40.603
74.459,40.601
74.47,40.6
74.483,40.596
74.5,40.591
74.503,40.59
74.507,40.589
74.511,40.589
74.515,40.589
74.519,40.589
74.524,40.591
74.529,40.593
74.535,40.596
74.542,40.601
74.549,40.607
74.557,40.616
74.567,40.626
74.578,40.638
74.591,40.651
74.6,40.658
74.603,40.661
74.607,40.664
74.611,40.667
74.615,40.67
74.62,40.674
74.626,40.678
74.631,40.681
74.635,40.683
74.635,40.683
74.638,40.685
74.638,40.685
74.642,40.687
74.645,40.689
74.652,40.693
74.662,40.697
74.672,40.701
74.685,40.705
74.7,40.709
74.705,40.71
74.709,40.71
74.715,40.711
74.721,40.711
74.727,40.712
74.735,40.712
74.744,40.711
74.754,40.711
74.765,40.709
74.779,40.706
74.797,40.701
74.8,40.7
74.805,40.698
74.809,40.698
74.815,40.698
74.821,40.699
74.822,40.699
74.822,40.699
74.825,40.7
74.825,40.7
74.829,40.701
74.832,40.703
74.84,40.707
74.849,40.713
74.859,40.718
74.872,40.724
74.888,40.73
74.9,40.733
74.903,40.734
74.907,40.735
74.911,40.735
74.915,40.736
74.92,40.737
74.925,40.737
74.931,40.738
74.937,40.738
74.944,40.738
74.951,40.738
74.96,40.737
74.971,40.735
74.983,40.733
74.998,40.729
75,40.729
75.004,40.728
75.007,40.727
75.012,40.727
75.016,40.727
75.021,40.728
75.026,40.73
75.032,40.732
75.034,40.732
75.034,40.732
75.037,40.733
75.037,40.733
75.04,40.734
75.044,40.734
75.05,40.736
75.059,40.737
75.069,40.738
75.082,40.738
75.096,40.738
75.1,40.737
75.11,40.736
75.12,40.734
75.133,40.731
75.149,40.726
75.169,40.718
75.195,40.705
75.2,40.702
75.204,40.7
75.207,40.698
75.212,40.697
75.217,40.696
75.222,40.696
75.228,40.696
75.233,40.698
75.233,40.698
75.239,40.7
75.239,40.7
75.244,40.702
75.249,40.703
75.26,40.706
75.27,40.708
75.284,40.71
75.3,40.711
75.303,40.711
75.306,40.711
75.31,40.711
75.314,40.711
75.319,40.71
75.324,40.71
75.329,40.709
75.335,40.708
75.341,40.707
75.348,40.706
75.356,40.703
75.365,40.701
75.376,40.697
75.389,40.692
75.4,40.686
75.405,40.684
75.409,40.683
75.415,40.682
75.417,40.682
75.417,40.682
75.42,40.682
75.42,40.682
75.422,40.682
75.425,40.683
75.429,40.684
75.438,40.687
75.447,40.691
75.457,40.695
75.469,40.699
75.484,40.703
75.5,40.705
75.503,40.705
75.506,40.706
75.51,40.706
75.514,40.706
75.518,40.706
75.523,40.706
75.528,40.706
75.534,40.705
75.54,40.705
75.546,40.704
75.546,40.704
75.553,40.703
75.555,40.702
75.555,40.702
75.561,40.701
75.567,40.7
75.579,40.696
75.592,40.692
75.6,40.688
75.603,40.687
75.606,40.686
75.61,40.686
75.614,40.685
75.619,40.685
75.623,40.686
75.628,40.686
75.634,40.686
75.64,40.686
75.647,40.686
75.655,40.685
75.664,40.684
75.674,40.682
75.687,40.679
75.7,40.675
75.706,40.674
75.711,40.673
75.718,40.674
75.726,40.676
75.735,40.681
75.746,40.689
75.758,40.7
75.774,40.714
75.797,40.732
75.8,40.734
75.805,40.737
75.811,40.74
75.811,40.74
75.813,40.742
75.813,40.742
75.815,40.743
75.818,40.744
75.823,40.747
75.831,40.751
75.84,40.754
75.851,40.758
75.863,40.761
75.878,40.764
75.898,40.766
75.9,40.766
75.904,40.766
75.907,40.766
75.912,40.766
75.916,40.766
75.921,40.766
75.927,40.765
75.932,40.764
75.936,40.764
75.936,40.764
75.94,40.763
75.94,40.763
75.945,40.762
75.949,40.761
75.958,40.759
75.969,40.755
75.981,40.751
75.995,40.745
76,40.743
76.003,40.741
76.007,40.74
76.011,40.739
76.015,40.738
76.02,40.737
76.025,40.736
76.031,40.735
76.037,40.733
76.044,40.731
76.051,40.729
76.06,40.726
76.07,40.721
76.082,40.716
76.097,40.708
76.1,40.706
76.104,40.704
76.107,40.703
76.111,40.702
76.116,40.701
76.121,40.701
76.126,40.701
76.132,40.702
76.136,40.704
76.136,40.704
76.14,40.706
76.14,40.706
76.144,40.707
76.148,40.709
76.156,40.712
76.165,40.716
76.177,40.719
76.19,40.721
76.2,40.723
76.203,40.723
76.207,40.723
76.21,40.723
76.215,40.723
76.219,40.723
76.224,40.723
76.229,40.723
76.235,40.723
76.242,40.722
76.249,40.721
76.258,40.719
76.267,40.717
76.278,40.714
76.292,40.709
76.3,40.706
76.304,40.704
76.308,40.703
76.313,40.703
76.318,40.703
76.323,40.704
76.325,40.704
76.325,40.704
76.328,40.705
76.328,40.705
76.33,40.706
76.333,40.707
76.338,40.71
76.346,40.715
76.355,40.719
76.366,40.724
76.378,40.729
76.394,40.734
76.4,40.735
76.404,40.736
76.407,40.737
76.412,40.737
76.417,40.738
76.422,40.739
76.428,40.739
76.43,40.739
76.43,40.739
76.433,40.739
76.433,40.739
76.437,40.739
76.44,40.739
76.447,40.739
76.457,40.738
76.467,40.737
76.48,40.735
76.495,40.73
76.5,40.729
76.503,40.728
76.507,40.727
76.511,40.727
76.515,40.727
76.52,40.728
76.525,40.73
76.531,40.732
76.537,40.734
76.545,40.736
76.553,40.739
76.562,40.741
76.572,40.742
76.585,40.744
76.6,40.744
76.603,40.744
76.607,40.744
76.611,40.745
76.615,40.747
76.62,40.749
76.625,40.752
76.631,40.756
76.636,40.76
76.636,40.76
76.64,40.763
76.64,40.763
76.643,40.766
76.647,40.768
76.654,40.773
76.664,40.779
76.674,40.785
76.687,40.791
76.7,40.796
76.704,40.798
76.708,40.799
76.713,40.801
76.719,40.802
76.725,40.803
76.731,40.805
76.739,40.806
76.747,40.807
76.757,40.807
76.768,40.807
76.781,40.806
76.798,40.803
76.8,40.803
76.804,40.802
76.804,40.802
76.807,40.802
76.807,40.802
76.81,40.802
76.813,40.802
76.819,40.804
76.828,40.808
76.838,40.814
76.849,40.823
76.863,40.833
76.88,40.842
76.9,40.852
76.904,40.853
76.908,40.855
76.913,40.856
76.919,40.858
76.924,40.859
76.924,40.859
76.928,40.86
76.928,40.86
76.932,40.861
76.935,40.862
76.943,40.863
76.952,40.864
76.963,40.864
76.976,40.864
76.991,40.862
77,40.861
77.004,40.861
77.007,40.86
77.011,40.86
77.016,40.86
77.021,40.859
77.027,40.859
77.033,40.858
77.04,40.856
77.048,40.855
77.057,40.852
77.067,40.849
77.08,40.844
77.094,40.838
77.1,40.835
77.103,40.834
77.107,40.833
77.111,40.831
77.116,40.831
77.121,40.831
77.126,40.832
77.132,40.833
77.135,40.834
77.135,40.834
77.139,40.834
77.139,40.834
77.143,40.835
77.147,40.836
77.155,40.836
77.165,40.837
77.177,40.836
77.19,40.835
77.2,40.834
77.205,40.833
77.21,40.832
77.216,40.83
77.222,40.828
77.23,40.826
77.238,40.823
77.248,40.819
77.26,40.814
77.273,40.807
77.29,40.798
77.3,40.792
77.304,40.79
77.307,40.788
77.312,40.786
77.316,40.785
77.322,40.784
77.327,40.785
77.334,40.786
77.341,40.788
77.349,40.791
77.358,40.794
77.369,40.796
77.381,40.798
77.397,40.799
77.4,40.799
77.404,40.799
77.407,40.799
77.412,40.798
77.416,40.798
77.421,40.798
77.426,40.797
77.432,40.796
77.435,40.796
77.435,40.796
77.44,40.795
77.44,40.795
77.444,40.794
77.449,40.793
77.457,40.79
77.467,40.787
77.479,40.783
77.494,40.776
77.5,40.773
77.504,40.771
77.509,40.769
77.514,40.766
77.52,40.763
77.526,40.759
77.533,40.754
77.541,40.749
77.551,40.742
77.561,40.734
77.574,40.724
77.59,40.711
77.6,40.702
77.604,40.699
77.608,40.696
77.613,40.692
77.619,40.69
77.625,40.688
77.631,40.688
77.639,40.688
77.647,40.689
77.657,40.69
77.669,40.69
77.683,40.689
77.7,40.687
77.707,40.685
77.714,40.683
77.723,40.681
77.733,40.677
77.746,40.673
77.76,40.666
77.779,40.656
77.8,40.643
77.806,40.639
77.812,40.635
77.82,40.63
77.828,40.623
77.838,40.615
77.85,40.605
77.865,40.592
77.883,40.575
77.9,40.557
77.904,40.554
77.907,40.55
77.912,40.545
77.916,40.54
77.922,40.534
77.927,40.527
77.932,40.522
77.932,40.522
77.937,40.516
77.937,40.516
77.942,40.511
77.946,40.506
77.955,40.495
77.965,40.482
77.977,40.467
77.992,40.447
78,40.437
78.005,40.429
78.011,40.422
78.013,40.419
78.013,40.419
78.018,40.412
78.018,40.412
78.023,40.405
78.028,40.398
78.038,40.383
78.049,40.368
78.061,40.348
78.077,40.324
78.097,40.293
78.1,40.288
78.104,40.282
78.108,40.276
78.112,40.27
78.117,40.265
78.122,40.259
78.128,40.255
78.134,40.25
78.141,40.246
78.149,40.241
78.158,40.235
78.169,40.227
78.182,40.218
78.197,40.205
78.2,40.203
78.204,40.2
78.208,40.197
78.212,40.195
78.217,40.192
78.223,40.19
78.229,40.187
78.233,40.186
78.233,40.186
78.237,40.183
78.237,40.183
78.242,40.181
78.246,40.178
78.255,40.173
78.266,40.167
78.278,40.159
78.292,40.149
78.3,40.143
78.303,40.14
78.306,40.138
78.31,40.135
78.314,40.132
78.318,40.128
78.323,40.124
78.327,40.12
78.333,40.115
78.339,40.11
78.346,40.103
78.353,40.096
78.361,40.088
78.371,40.078
78.383,40.066
78.396,40.051
78.4,40.046
78.404,40.042
78.407,40.039
78.412,40.035
78.416,40.032
78.421,40.029
78.427,40.026
78.43,40.025
78.43,40.025
78.433,40.025
78.433,40.025
78.435,40.024
78.438,40.024
78.443,40.023
78.451,40.021
78.461,40.019
78.471,40.016
78.484,40.012
78.5,40.005
78.505,40.003
78.51,40
78.515,39.997
78.517,39.997
78.517,39.997
78.52,39.995
78.52,39.995
78.522,39.993
78.525,39.992
78.531,39.989
78.54,39.983
78.549,39.977
78.561,39.969
78.574,39.959
78.591,39.945
78.6,39.937
78.603,39.935
78.607,39.932
78.611,39.93
78.615,39.927
78.62,39.926
78.626,39.924
78.631,39.924
78.637,39.924
78.637,39.924
78.643,39.924
78.643,39.924
78.649,39.924
78.654,39.923
78.665,39.922
78.676,39.92
78.689,39.916
78.7,39.913
78.703,39.912
78.707,39.911
78.711,39.911
78.715,39.911
78.72,39.912
78.725,39.912
78.73,39.913
78.736,39.913
78.743,39.914
78.751,39.914
78.759,39.913
78.769,39.912
78.781,39.911
78.795,39.908
78.8,39.906
78.804,39.905
78.808,39.905
78.812,39.905
78.817,39.906
78.823,39.907
78.828,39.909
78.828,39.909
78.831,39.911
78.831,39.911
78.834,39.913
78.838,39.915
78.844,39.92
78.853,39.927
78.863,39.934
78.875,39.941
78.89,39.949
78.9,39.953
78.904,39.955
78.908,39.956
78.913,39.958
78.919,39.96
78.925,39.961
78.926,39.962
78.926,39.962
78.93,39.962
78.93,39.962
78.934,39.963
78.938,39.964
78.947,39.965
78.957,39.966
78.969,39.967
78.983,39.966
79,39.964
79.003,39.963
79.006,39.963
79.01,39.963
79.015,39.964
79.019,39.965
79.024,39.967
79.029,39.97
79.035,39.974
79.042,39.978
79.049,39.981
79.057,39.985
79.066,39.989
79.077,39.993
79.091,39.997
79.1,39.999
79.103,39.999
79.106,40.001
79.11,40.002
79.115,40.004
79.119,40.007
79.124,40.011
79.129,40.015
79.135,40.021
79.139,40.024
79.139,40.024
79.143,40.027
79.143,40.027
79.147,40.031
79.151,40.034
79.16,40.04
79.169,40.046
79.181,40.053
79.195,40.06
79.2,40.062
79.204,40.064
79.208,40.065
79.213,40.067
79.219,40.069
79.225,40.071
79.23,40.072
79.23,40.072
79.237,40.073
79.237,40.073
79.243,40.075
79.249,40.075
79.26,40.076
79.272,40.077
79.287,40.076
79.3,40.074
79.305,40.074
79.309,40.074
79.315,40.075
79.322,40.077
79.329,40.081
79.337,40.087
79.346,40.096
79.357,40.105
79.37,40.115
79.386,40.126
79.4,40.134
79.406,40.137
79.411,40.142
79.419,40.148
79.427,40.157
79.436,40.169
79.447,40.184
79.46,40.199
79.476,40.217
79.496,40.237
79.5,40.24
79.504,40.243
79.507,40.246
79.512,40.25
79.517,40.253
79.522,40.257
79.527,40.261
79.534,40.265
79.54,40.269
79.548,40.274
79.557,40.278
79.568,40.282
79.58,40.287
79.595,40.291
79.6,40.292
79.605,40.293
79.61,40.294
79.615,40.294
79.615,40.294
79.618,40.295
79.618,40.295
79.621,40.295
79.624,40.295
79.63,40.295
79.639,40.295
79.649,40.295
79.661,40.294
79.675,40.291
79.692,40.287
79.7,40.284
79.705,40.283
79.709,40.281
79.715,40.278
79.722,40.276
79.73,40.272
79.738,40.268
79.748,40.263
79.759,40.256
79.773,40.247
79.79,40.235
79.8,40.227
79.803,40.225
79.807,40.223
79.811,40.22
79.816,40.219
79.821,40.217
79.827,40.215
79.833,40.213
79.834,40.212
79.834,40.212
79.839,40.21
79.839,40.21
79.844,40.208
79.849,40.206
79.858,40.201
79.869,40.196
79.881,40.189
79.896,40.179
79.9,40.176
79.904,40.173
79.909,40.17
79.914,40.166
79.92,40.162
79.926,40.157
79.929,40.155
79.929,40.155
79.936,40.149
79.936,40.149
79.936,40.149
79.942,40.144
79.948,40.139
79.959,40.129
79.971,40.117
79.986,40.103
80,40.088
80.003,40.084
80.007,40.081
80.011,40.078
80.015,40.075
80.02,40.072
80.025,40.07
80.031,40.069
80.037,40.068
80.044,40.068
80.052,40.067
80.061,40.066
80.072,40.064
80.084,40.061
80.1,40.056
80.104,40.055
80.109,40.054
80.114,40.054
80.119,40.055
80.125,40.056
80.125,40.056
80.129,40.057
80.129,40.057
80.132,40.059
80.136,40.061
80.143,40.064
80.152,40.068
80.163,40.072
80.176,40.076
80.191,40.079
80.2,40.08
80.203,40.08
80.207,40.081
80.211,40.081
80.215,40.081
80.22,40.081
80.225,40.081
80.231,40.081
80.238,40.08
80.243,40.079
80.243,40.079
80.25,40.078
80.256,40.077
80.256,40.077
80.262,40.076
80.268,40.074
80.281,40.071
80.295,40.065
80.3,40.064
80.303,40.062
80.306,40.062
80.31,40.061
80.314,40.06
80.318,40.061
80.322,40.061
80.327,40.062
80.332,40.064
80.338,40.066
80.345,40.067
80.352,40.069
80.36,40.07
80.369,40.071
80.38,40.071
80.393,40.071
80.4,40.07
80.403,40.07
80.407,40.07
80.411,40.071
80.415,40.072
80.42,40.074
80.425,40.077
80.431,40.081
80.436,40.085
80.436,40.085
80.44,40.088
80.44,40.088
80.444,40.093
80.448,40.097
80.456,40.106
80.466,40.116
80.477,40.127
80.49,40.14
80.5,40.148
80.504,40.151
80.507,40.153
80.511,40.157
80.516,40.16
80.521,40.163
80.527,40.167
80.533,40.17
80.539,40.174
80.547,40.177
80.555,40.181
80.565,40.185
80.577,40.189
80.591,40.192
80.6,40.194
80.608,40.196
80.616,40.199
80.626,40.207
80.638,40.218
80.652,40.234
80.67,40.252
80.69,40.268
80.7,40.275
80.705,40.278
80.71,40.282
80.716,40.286
80.723,40.29
80.732,40.294
80.741,40.298
80.752,40.302
80.765,40.306
80.781,40.31
80.8,40.312
80.803,40.312
80.806,40.312
80.81,40.312
80.815,40.312
80.819,40.312
80.824,40.312
80.829,40.311
80.835,40.311
80.84,40.31
80.84,40.31
80.846,40.309
80.846,40.309
80.851,40.308
80.857,40.307
80.867,40.304
80.878,40.3
80.892,40.295
80.9,40.292
80.903,40.29
80.907,40.288
80.911,40.286
80.916,40.284
80.921,40.281
80.926,40.278
80.932,40.275
80.938,40.271
80.946,40.266
80.954,40.261
80.964,40.254
80.975,40.246
80.988,40.235
81,40.225
81.004,40.222
81.008,40.219
81.012,40.216
81.017,40.214
81.023,40.212
81.029,40.211
81.031,40.211
81.031,40.211
81.035,40.212
81.035,40.212
81.039,40.212
81.043,40.214
81.051,40.216
81.061,40.219
81.072,40.221
81.086,40.222
81.1,40.223
81.103,40.223
81.106,40.223
81.11,40.223
81.115,40.222
81.119,40.222
81.124,40.221
81.129,40.221
81.135,40.22
81.141,40.218
81.149,40.217
81.157,40.214
81.166,40.211
81.177,40.207
81.19,40.202
81.2,40.197
81.206,40.195
81.212,40.193
81.219,40.193
81.227,40.194
81.236,40.197
81.247,40.201
81.261,40.205
81.277,40.208
81.3,40.21
81.303,40.21
81.306,40.21
81.31,40.209
81.314,40.209
81.318,40.209
81.323,40.208
81.328,40.208
81.333,40.207
81.339,40.206
81.342,40.205
81.342,40.205
81.346,40.204
81.346,40.204
81.351,40.203
81.356,40.202
81.366,40.199
81.376,40.195
81.389,40.19
81.4,40.184
81.403,40.183
81.407,40.181
81.411,40.179
81.416,40.176
81.42,40.173
81.426,40.17
81.431,40.167
81.438,40.163
81.445,40.158
81.453,40.152
81.462,40.145
81.473,40.137
81.486,40.126
81.5,40.114
81.503,40.111
81.507,40.108
81.511,40.105
81.516,40.103
81.52,40.101
81.526,40.1
81.531,40.099
81.537,40.1
81.537,40.1
81.542,40.101
81.542,40.101
81.547,40.102
81.551,40.104
81.561,40.106
81.571,40.108
81.583,40.11
81.598,40.111
81.6,40.111
81.604,40.111
81.607,40.11
81.611,40.11
81.615,40.11
81.62,40.11
81.625,40.109
81.63,40.108
81.636,40.107
81.642,40.106
81.65,40.104
81.658,40.102
81.668,40.099
81.679,40.094
81.692,40.089
81.7,40.085
81.704,40.083
81.707,40.082
81.711,40.081
81.716,40.081
81.721,40.081
81.726,40.082
81.732,40.083
81.732,40.083
81.735,40.085
81.735,40.085
81.738,40.086
81.742,40.088
81.748,40.092
81.757,40.096
81.767,40.1
81.779,40.105
81.793,40.109
81.8,40.111
81.804,40.111
81.809,40.112
81.814,40.113
81.82,40.113
81.827,40.114
81.834,40.114
81.843,40.114
81.852,40.113
81.864,40.112
81.877,40.109
81.894,40.105
81.9,40.103
81.903,40.102
81.907,40.101
81.911,40.101
81.915,40.101
81.92,40.102
81.926,40.103
81.931,40.106
81.937,40.109
81.937,40.109
81.943,40.112
81.943,40.112
81.948,40.115
81.954,40.118
81.964,40.122
81.975,40.126
81.988,40.13
82,40.132
82.003,40.133
82.007,40.133
82.011,40.134
82.015,40.134
82.02,40.134
82.025,40.135
82.03,40.135
82.036,40.135
82.043,40.134
82.051,40.133
82.059,40.132
82.069,40.13
82.081,40.128
82.085,40.127
82.085,40.127
82.1,40.122
82.104,40.12
82.108,40.12
82.112,40.119
82.117,40.12
82.123,40.121
82.128,40.123
82.135,40.126
82.142,40.131
82.15,40.136
82.16,40.142
82.171,40.148
82.184,40.155
82.2,40.161
82.204,40.162
82.207,40.164
82.212,40.166
82.216,40.17
82.221,40.174
82.227,40.179
82.233,40.186
82.24,40.195
82.247,40.206
82.256,40.22
82.266,40.239
82.278,40.264
82.292,40.299
82.3,40.321
82.304,40.332
82.308,40.343
82.313,40.356
82.318,40.369
82.324,40.384
82.33,40.4
82.337,40.417
82.345,40.436
82.355,40.457
82.365,40.48
82.378,40.506
82.394,40.536
82.4,40.548
82.404,40.554
82.407,40.561
82.412,40.569
82.417,40.577
82.423,40.586
82.429,40.595
82.435,40.605
82.443,40.616
82.452,40.628
82.462,40.64
82.473,40.655
82.487,40.67
82.5,40.683
82.504,40.687
82.509,40.691
82.514,40.695
82.52,40.7
82.52,40.7
82.522,40.702
82.522,40.702
82.525,40.704
82.527,40.706
82.532,40.71
82.54,40.715
82.55,40.721
82.56,40.727
82.573,40.733
82.588,40.739
82.6,40.743
82.604,40.744
82.608,40.745
82.613,40.746
82.618,40.747
82.624,40.748
82.626,40.748
82.626,40.748
82.629,40.749
82.629,40.749
82.632,40.749
82.636,40.749
82.642,40.749
82.651,40.75
82.661,40.749
82.673,40.748
82.688,40.745
82.7,40.742
82.704,40.741
82.708,40.741
82.713,40.741
82.719,40.742
82.725,40.744
82.732,40.745
82.739,40.747
82.748,40.748
82.758,40.749
82.77,40.75
82.784,40.75
82.8,40.748
82.804,40.747
82.809,40.748
82.814,40.748
82.82,40.75
82.827,40.754
82.835,40.758
82.843,40.762
82.853,40.767
82.865,40.772
82.878,40.776
82.896,40.78
82.9,40.78
82.903,40.781
82.907,40.781
82.911,40.781
82.915,40.782
82.92,40.782
82.925,40.782
82.931,40.782
82.937,40.781
82.938,40.781
82.938,40.781
82.942,40.781
82.942,40.781
82.947,40.78
82.952,40.78
82.961,40.778
82.971,40.776
82.983,40.773
82.998,40.768
83,40.767
83.003,40.765
83.007,40.764
83.01,40.762
83.014,40.761
83.019,40.759
83.023,40.756
83.028,40.754
83.034,40.751
83.04,40.748
83.046,40.744
83.054,40.739
83.062,40.733
83.072,40.727
83.084,40.718
83.098,40.707
83.1,40.705
83.103,40.703
83.107,40.701
83.11,40.699
83.114,40.697
83.119,40.695
83.123,40.694
83.128,40.694
83.134,40.694
83.14,40.695
83.142,40.696
83.142,40.696
83.147,40.697
83.147,40.697
83.151,40.698
83.156,40.699
83.165,40.701
83.175,40.702
83.187,40.703
83.2,40.703
83.205,40.703
83.209,40.702
83.215,40.702
83.221,40.701
83.228,40.699
83.236,40.698
83.245,40.695
83.255,40.692
83.267,40.688
83.282,40.682
83.3,40.673
83.304,40.671
83.308,40.669
83.313,40.668
83.318,40.667
83.323,40.668
83.329,40.669
83.332,40.67
83.332,40.67
83.338,40.673
83.338,40.673
83.344,40.676
83.35,40.68
83.361,40.686
83.372,40.693
83.386,40.699
83.4,40.704
83.404,40.705
83.407,40.706
83.411,40.707
83.416,40.708
83.421,40.709
83.426,40.71
83.432,40.711
83.439,40.712
83.447,40.712
83.455,40.712
83.465,40.712
83.476,40.711
83.49,40.709
83.5,40.706
83.504,40.706
83.507,40.705
83.511,40.706
83.516,40.706
83.521,40.708
83.526,40.71
83.532,40.713
83.539,40.718
83.547,40.723
83.555,40.728
83.565,40.733
83.577,40.739
83.591,40.744
83.6,40.747
83.604,40.748
83.607,40.749
83.611,40.75
83.616,40.751
83.621,40.752
83.626,40.753
83.632,40.753
83.632,40.753
83.635,40.754
83.635,40.754
83.638,40.754
83.641,40.754
83.647,40.754
83.656,40.754
83.666,40.754
83.677,40.752
83.691,40.75
83.7,40.747
83.704,40.746
83.707,40.745
83.712,40.744
83.717,40.742
83.722,40.74
83.728,40.738
83.732,40.736
83.732,40.736
83.737,40.734
83.737,40.734
83.742,40.732
83.747,40.73
83.757,40.725
83.767,40.719
83.78,40.711
83.795,40.701
83.8,40.697
83.804,40.695
83.807,40.693
83.812,40.691
83.816,40.689
83.821,40.689
83.827,40.688
83.833,40.689
83.84,40.691
83.848,40.692
83.857,40.693
83.867,40.693
83.879,40.693
83.894,40.692
83.9,40.691
83.904,40.69
83.908,40.691
83.913,40.691
83.919,40.693
83.925,40.696
83.932,40.7
83.94,40.706
83.949,40.712
83.959,40.719
83.971,40.725
83.986,40.732
84,40.738
84.004,40.739
84.008,40.74
84.013,40.742
84.018,40.743
84.023,40.744
84.027,40.745
84.027,40.745
84.03,40.745
84.03,40.745
84.033,40.746
84.036,40.746
84.042,40.747
84.05,40.748
84.06,40.748
84.072,40.747
84.086,40.746
84.1,40.743
84.104,40.742
84.109,40.741
84.114,40.739
84.12,40.737
84.123,40.736
84.123,40.736
84.127,40.735
84.127,40.735
84.131,40.734
84.134,40.732
84.142,40.729
84.151,40.725
84.162,40.719
84.175,40.712
84.191,40.702
84.2,40.697
84.203,40.694
84.207,40.693
84.211,40.691
84.216,40.689
84.221,40.688
84.226,40.688
84.232,40.689
84.239,40.689
84.241,40.689
84.241,40.689
84.248,40.689
84.251,40.689
84.251,40.689
84.257,40.689
84.263,40.689
84.275,40.687
84.289,40.685
84.3,40.682
84.304,40.681
84.308,40.681
84.312,40.681
84.317,40.681
84.323,40.683
84.329,40.685
84.335,40.687
84.343,40.69
84.351,40.692
84.361,40.694
84.372,40.696
84.386,40.697
84.4,40.697
84.403,40.697
84.407,40.698
84.411,40.698
84.415,40.7
84.419,40.702
84.424,40.704
84.43,40.708
84.436,40.713
84.442,40.72
