t,out0
81.195,35
81.2,35
81.214,35
81.243,35
81.3,35
81.327,35
81.354,35
81.392,35
81.4,35
81.439,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.477,35
81.478,35
81.478,35
81.48,35
81.482,35
81.487,35
81.497,35
81.5,35
81.514,35
81.551,35
81.6,35
81.627,35
81.655,35
81.691,35
81.7,35
81.743,35
81.774,35
81.8,35
81.836,35
81.882,35
81.9,35
81.93,35
81.969,35
82,35
82.036,35
82.073,35
82.1,35
82.131,35
82.167,35
82.2,35
82.235,35
82.27,35
82.3,35
82.331,35
82.366,35
82.4,35
82.434,35
82.467,35
82.5,35
82.532,35
82.564,35
82.6,35
82.634,35
82.665,35
82.696,35
82.7,35
82.72,35
82.761,35
82.8,35
82.84,35
82.873,35
82.9,35
82.928,35
82.962,35
83,35
83.038,35
83.069,35
83.097,35
83.1,35
83.114,35
83.156,35
83.191,35
83.2,35
83.24,35
83.272,35
83.3,35
83.335,35
83.376,35
83.4,35
83.431,35
83.47,35
83.5,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.531,35
83.532,35
83.533,35
83.535,35
83.54,35
83.549,35
83.567,35
83.6,35
83.653,35
83.685,35
83.7,35
83.739,35
83.775,35
83.8,35
83.836,35
83.881,35
83.9,35
83.93,35
83.969,35
84,35
84.035,35
84.073,35
84.1,35
84.131,35
84.168,35
84.2,35
84.235,35
84.27,35
84.3,35
84.331,35
84.366,35
84.4,35
84.434,35
84.468,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.474,35
84.475,35
84.476,35
84.477,35
84.481,35
84.488,35
84.5,35
84.526,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.539,35
84.54,35
84.542,35
84.544,35
84.55,35
84.56,35
84.582,35
84.6,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.612,35
84.613,35
84.613,35
84.614,35
84.616,35
84.621,35
84.629,35
84.646,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.681,35
84.682,35
84.682,35
84.683,35
84.684,35
84.686,35
84.691,35
84.7,35
84.719,35
84.756,35
84.8,35
84.856,35
84.9,35
84.926,35
84.952,35
84.987,35
85,35
85.046,35
85.078,35
85.1,35
85.138,35
85.181,35
85.2,35
85.237,35
85.283,35
85.3,35
85.33,35
85.367,35
85.4,35
85.436,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.471,35
85.472,35
85.472,35
85.472,35
85.473,35
85.474,35
85.476,35
85.481,35
85.49,35
85.5,35
85.529,35
85.579,35
85.6,35
85.636,35
85.682,35
85.7,35
85.73,35
85.77,35
85.8,35
85.835,35
85.872,35
85.9,35
85.931,35
85.968,35
86,35
86.034,35
86.07,35
86.1,35
86.132,35
86.166,35
86.2,35
86.234,35
86.267,35
86.3,35
86.332,35
86.365,35
86.4,35
86.434,35
86.465,35
86.496,35
86.5,35
86.519,35
86.56,35
86.6,35
86.631,35
86.662,35
86.7,35
86.737,35
86.767,35
86.795,35
86.8,35
86.825,35
86.867,35
86.9,35
86.94,35
86.978,35
87,35
87.028,35
87.066,35
87.1,35
87.137,35
87.172,35
87.2,35
87.229,35
87.265,35
87.3,35
87.336,35
87.369,35
87.4,35
87.431,35
87.464,35
87.5,35
87.535,35
87.567,35
87.597,35
87.6,35
87.617,35
87.659,35
87.7,35
87.729,35
87.758,35
87.794,35
87.8,35
87.832,35
87.875,35
87.9,35
87.933,35
87.975,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.991,35
87.992,35
87.992,35
87.993,35
87.994,35
87.998,35
88,35
88.009,35
88.027,35
88.062,35
88.1,35
88.163,35
88.2,35
88.235,35
88.266,35
88.295,35
88.3,35
88.323,35
88.365,35
88.4,35
88.44,35
88.469,35
88.5,35
88.535,35
88.572,35
88.6,35
88.631,35
88.668,35
88.7,35
88.734,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.762,35
88.763,35
88.764,35
88.766,35
88.77,35
88.778,35
88.794,35
88.8,35
88.832,35
88.9,35
88.925,35
88.949,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.976,35
88.977,35
88.978,35
88.981,35
88.986,35
88.997,35
89,35
89.016,35
89.056,35
89.1,35
89.151,35
89.187,35
89.2,35
89.239,35
89.274,35
89.3,35
89.336,35
89.379,35
89.4,35
89.43,35
89.471,35
89.5,35
89.535,35
89.574,35
89.6,35
89.631,35
89.669,35
89.7,35
89.735,35
89.771,35
89.8,35
89.831,35
89.868,35
89.9,35
89.934,35
89.969,35
90,35
90.032,35
90.066,35
90.1,35
90.134,35
90.167,35
90.2,35
90.232,35
90.264,35
90.3,35
90.334,35
90.365,35
90.395,35
90.4,35
90.423,35
90.464,35
90.5,35
90.54,35
90.569,35
90.6,35
90.635,35
90.671,35
90.7,35
90.731,35
90.768,35
90.8,35
90.834,35
90.869,35
90.9,35
90.932,35
90.966,35
91,35
91.034,35
91.067,35
91.1,35
91.132,35
91.164,35
91.2,35
91.234,35
91.265,35
91.295,35
91.3,35
91.323,35
91.364,35
91.4,35
91.44,35
91.469,35
91.5,35
91.535,35
91.571,35
91.6,35
91.631,35
91.668,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.698,35
91.699,35
91.699,35
91.699,35
91.7,35
91.702,35
91.705,35
91.712,35
91.726,35
91.753,35
91.8,35
91.84,35
91.879,35
91.9,35
91.931,35
91.974,35
92,35
92.034,35
92.075,35
92.1,35
92.132,35
92.172,35
92.2,35
92.234,35
92.273,35
92.3,35
92.332,35
92.371,35
92.4,35
92.433,35
92.471,35
92.5,35
92.532,35
92.569,35
92.6,35
92.633,35
92.669,35
92.7,35
92.733,35
92.767,35
92.8,35
92.833,35
92.867,35
92.9,35
92.933,35
92.965,35
93,35
93.033,35
93.065,35
93.096,35
93.1,35
93.119,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.138,35
93.139,35
93.139,35
93.14,35
93.143,35
93.148,35
93.157,35
93.177,35
93.2,35
93.262,35
93.3,35
93.342,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.345,35
93.346,35
93.346,35
93.346,35
93.347,35
93.35,35
93.354,35
93.362,35
93.379,35
93.4,35
93.455,35
93.5,35
93.527,35
93.554,35
93.59,35
93.6,35
93.645,35
93.675,35
93.7,35
93.737,35
93.787,35
93.8,35
93.829,35
93.864,35
93.9,35
93.936,35
93.969,35
94,35
94.03,35
94.063,35
94.1,35
94.135,35
94.166,35
94.195,35
94.2,35
94.223,35
94.265,35
94.3,35
94.341,35
94.369,35
94.4,35
94.435,35
94.472,35
94.5,35
94.531,35
94.568,35
94.6,35
94.634,35
94.669,35
94.7,35
94.732,35
94.767,35
94.8,35
94.834,35
94.867,35
94.9,35
94.932,35
94.965,35
95,35
95.034,35
95.065,35
95.096,35
95.1,35
95.119,35
95.16,35
95.2,35
95.231,35
95.262,35
95.3,35
95.336,35
95.367,35
95.395,35
95.4,35
95.423,35
95.466,35
95.5,35
95.54,35
95.57,35
95.6,35
95.635,35
95.673,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.684,35
95.685,35
95.685,35
95.686,35
95.688,35
95.691,35
95.698,35
95.7,35
95.711,35
95.739,35
95.793,35
95.8,35
95.836,35
95.881,35
95.9,35
95.93,35
95.97,35
96,35
96.035,35
96.074,35
96.1,35
96.131,35
96.169,35
96.2,35
96.235,35
96.271,35
96.3,35
96.331,35
96.368,35
96.4,35
96.434,35
96.469,35
96.5,35
96.532,35
96.566,35
96.6,35
96.634,35
96.667,35
96.7,35
96.732,35
96.764,35
96.8,35
96.834,35
96.865,35
96.895,35
96.9,35
96.924,35
96.966,35
97,35
97.04,35
97.077,35
97.1,35
97.128,35
97.165,35
97.2,35
97.237,35
97.272,35
97.3,35
97.329,35
97.364,35
97.4,35
97.436,35
97.469,35
97.5,35
97.53,35
97.563,35
97.6,35
97.635,35
97.666,35
97.696,35
97.7,35
97.721,35
97.762,35
97.8,35
97.84,35
97.874,35
97.9,35
97.928,35
97.963,35
98,35
98.038,35
98.07,35
98.1,35
98.129,35
98.163,35
98.2,35
98.236,35
98.268,35
98.296,35
98.3,35
98.32,35
98.361,35
98.4,35
98.44,35
98.472,35
98.5,35
98.528,35
98.555,35
98.555,35
98.555,35
98.555,35
98.555,35
98.555,35
98.555,35
98.555,35
98.555,35
98.555,35
98.555,35
98.555,35
98.555,35
98.555,35
98.555,35
98.555,35
98.556,35
98.556,35
98.556,35
98.556,35
98.556,35
98.556,35
98.556,35
98.557,35
98.558,35
98.561,35
98.567,35
98.578,35
98.6,35
98.645,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.648,35
98.649,35
98.65,35
98.651,35
98.654,35
98.659,35
98.67,35
98.692,35
98.7,35
98.741,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.75,35
98.751,35
98.751,35
98.752,35
98.754,35
98.758,35
98.767,35
98.783,35
98.8,35
98.85,35
98.9,35
98.929,35
98.958,35
98.995,35
99,35
99.027,35
99.069,35
99.1,35
99.138,35
99.179,35
99.2,35
99.229,35
99.268,35
99.3,35
99.336,35
99.373,35
99.4,35
99.43,35
99.466,35
99.5,35
99.536,35
99.57,35
99.6,35
99.631,35
99.665,35
99.7,35
99.735,35
99.767,35
99.8,35
99.831,35
99.864,35
99.9,35
99.934,35
99.965,35
99.995,35
100,35
100.02,35
100.07,35
100.1,35
100.14,35
100.18,35
100.2,35
100.23,35
100.27,35
100.3,35
100.34,35
100.37,35
100.4,35
100.43,35
100.46,35
100.5,35
100.54,35
100.57,35
100.6,35
100.63,35
100.66,35
100.7,35
100.74,35
100.77,35
100.8,35
100.8,35
100.82,35
100.86,35
100.9,35
100.93,35
100.96,35
100.99,35
101,35
101.03,35
101.07,35
101.1,35
101.14,35
101.18,35
101.2,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.21,35
101.22,35
101.22,35
101.23,35
101.26,35
101.3,35
101.36,35
101.4,35
101.43,35
101.45,35
101.49,35
101.5,35
101.55,35
101.58,35
101.6,35
101.64,35
101.68,35
101.7,35
101.74,35
101.78,35
101.8,35
101.83,35
101.87,35
101.9,35
101.94,35
101.97,35
102,35
102.03,35
102.07,35
102.1,35
102.14,35
102.17,35
102.2,35
102.23,35
102.26,35
102.3,35
102.33,35
102.37,35
102.4,35
102.43,35
102.46,35
102.5,35
102.53,35
102.56,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.59,35
102.6,35
102.6,35
102.6,35
102.6,35
102.61,35
102.62,35
102.64,35
102.68,35
102.7,35
102.76,35
102.8,35
102.83,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.84,35
102.85,35
102.85,35
102.85,35
102.86,35
102.87,35
102.9,35
102.9,35
102.92,35
103,35
103.05,35
103.08,35
103.1,35
103.14,35
103.18,35
103.2,35
103.23,35
103.27,35
103.3,35
103.34,35
103.37,35
103.4,35
103.43,35
103.46,35
103.5,35
103.54,35
103.57,35
103.6,35
103.63,35
103.66,35
103.7,35
103.73,35
103.77,35
103.79,35
103.8,35
103.83,35
103.87,35
103.9,35
103.94,35
103.98,35
104,35
104.03,35
104.07,35
104.1,35
104.14,35
104.17,35
104.2,35
104.23,35
104.27,35
104.3,35
104.34,35
104.37,35
104.4,35
104.43,35
104.47,35
104.5,35
104.53,35
104.57,35
104.6,35
104.63,35
104.66,35
104.7,35
104.73,35
104.77,35
104.8,35
104.8,35
104.82,35
104.87,35
104.9,35
104.94,35
104.98,35
105,35
105.03,35
105.07,35
105.1,35
105.14,35
105.17,35
105.2,35
105.23,35
105.26,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.29,35
105.3,35
105.3,35
105.31,35
105.33,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.35,35
105.36,35
105.37,35
105.38,35
105.4,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.44,35
105.45,35
105.47,35
105.5,35
105.56,35
105.6,35
105.66,35
105.7,35
105.73,35
105.75,35
105.79,35
105.8,35
105.85,35
105.88,35
105.9,35
105.94,35
105.98,35
106,35
106.04,35
106.08,35
106.1,35
106.13,35
106.17,35
106.2,35
106.24,35
106.27,35
106.3,35
106.33,35
106.37,35
106.4,35
106.44,35
106.47,35
106.5,35
106.53,35
106.56,35
106.6,35
106.63,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.67,35
106.68,35
106.68,35
106.7,35
106.73,35
106.8,35
106.82,35
106.85,35
106.88,35
106.9,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.93,35
106.94,35
106.96,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.97,35
106.98,35
106.98,35
106.99,35
107,35
107.03,35
107.09,35
107.1,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.12,35
107.13,35
107.13,35
107.14,35
107.16,35
107.19,35
107.2,35
107.26,35
107.3,35
107.33,35
107.36,35
107.4,35
107.44,35
107.47,35
107.5,35
107.53,35
107.56,35
107.6,35
107.64,35
107.67,35
107.7,35
107.7,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.71,35
107.72,35
107.72,35
107.72,35
107.74,35
107.76,35
107.8,35
107.86,35
107.9,35
107.93,35
107.96,35
107.99,35
108,35
108.05,35
108.08,35
108.1,35
108.14,35
108.19,35
108.2,35
108.23,35
108.26,35
108.3,35
108.34,35
108.37,35
108.4,35
108.4,35
108.42,35
108.46,35
108.5,35
108.53,35
108.55,35
108.59,35
108.6,35
108.65,35
108.68,35
108.7,35
108.74,35
108.78,35
108.8,35
108.84,35
108.88,35
108.9,35
108.93,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.94,35
108.95,35
108.95,35
108.95,35
108.95,35
108.96,35
108.98,35
109,35
109.06,35
109.1,35
109.13,35
109.16,35
109.19,35
109.2,35
109.23,35
109.28,35
109.3,35
109.33,35
109.37,35
109.4,35
109.43,35
109.47,35
109.5,35
109.53,35
109.57,35
109.6,35
109.63,35
109.67,35
109.7,35
109.73,35
109.77,35
109.8,35
109.83,35
109.87,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.88,35
109.89,35
109.9,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.91,35
109.92,35
109.92,35
109.93,35
109.95,35
109.98,35
110,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.06,35
110.07,35
110.08,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.09,35
110.1,35
110.1,35
110.11,35
110.13,35
110.18,35
110.2,35
110.29,35
110.3,35
110.35,35
110.38,35
110.4,35
110.44,35
110.48,35
110.5,35
110.54,35
110.58,35
110.6,35
110.63,35
110.67,35
110.7,35
110.74,35
110.77,35
110.8,35
110.83,35
110.87,35
110.9,35
110.93,35
110.97,35
111,35
111.03,35
111.06,35
111.1,35
111.13,35
111.17,35
111.2,35
111.23,35
111.26,35
111.3,35
111.3,35
111.32,35
111.36,35
111.4,35
111.43,35
111.46,35
111.5,35
111.5,35
111.52,35
111.56,35
111.6,35
111.64,35
111.67,35
111.7,35
111.73,35
111.76,35
111.8,35
111.84,35
111.87,35
111.9,35
111.9,35
111.92,35
111.96,35
112,35
112.03,35
112.06,35
112.09,35
112.1,35
112.14,35
112.17,35
112.2,35
112.24,35
112.28,35
112.3,35
112.33,35
112.37,35
112.4,35
112.44,35
112.47,35
112.5,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.53,35
112.54,35
112.54,35
112.56,35
112.59,35
112.6,35
112.67,35
112.7,35
112.73,35
112.77,35
112.8,35
112.83,35
112.87,35
112.9,35
112.93,35
112.97,35
113,35
113.03,35
113.07,35
113.1,35
113.13,35
113.17,35
113.2,35
113.23,35
113.27,35
113.3,35
113.33,35
113.36,35
113.4,35
113.4,35
113.42,35
113.46,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.5,35
113.51,35
113.51,35
113.52,35
113.54,35
113.59,35
113.6,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.62,35
113.63,35
113.63,35
113.65,35
113.67,35
113.7,35
113.75,35
113.79,35
113.8,35
113.84,35
113.87,35
113.9,35
113.94,35
113.98,35
114,35
114.03,35
114.07,35
114.1,35
114.14,35
114.17,35
114.2,35
114.23,35
114.27,35
114.3,35
114.33,35
114.37,35
114.4,35
114.43,35
114.47,35
114.5,35
114.53,35
114.57,35
114.6,35
114.63,35
114.67,35
114.7,35
114.73,35
114.77,35
114.8,35
114.83,35
114.86,35
114.9,35
114.93,35
114.96,35
114.99,35
115,35
115.03,35
115.07,35
115.1,35
115.14,35
115.18,35
115.2,35
115.23,35
115.27,35
115.3,35
115.34,35
115.37,35
115.4,35
115.43,35
115.47,35
115.5,35
115.54,35
115.57,35
115.6,35
115.63,35
115.66,35
115.7,35
115.73,35
115.77,35
115.8,35
115.83,35
115.86,35
115.9,35
115.93,35
115.96,35
115.99,35
116,35
116.03,35
116.07,35
116.1,35
116.14,35
116.18,35
116.2,35
116.23,35
116.27,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.3,35
116.31,35
116.31,35
116.32,35
116.34,35
116.38,35
116.4,35
116.45,35
116.49,35
116.5,35
116.54,35
116.57,35
116.6,35
116.64,35
116.68,35
116.7,35
116.73,35
116.77,35
116.8,35
116.84,35
116.87,35
116.9,35
116.93,35
116.97,35
117,35
117.03,35
117.07,35
117.1,35
117.13,35
117.17,35
117.2,35
117.23,35
117.27,35
117.3,35
117.33,35
117.37,35
117.4,35
117.43,35
117.47,35
117.5,35
117.53,35
117.56,35
117.6,35
117.6,35
117.62,35
117.66,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.67,35
117.68,35
117.69,35
117.7,35
117.73,35
117.79,35
117.8,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.83,35
117.84,35
117.84,35
117.85,35
117.87,35
117.9,35
117.97,35
118,35
118.04,35
118.08,35
118.1,35
118.13,35
118.17,35
118.2,35
118.24,35
118.27,35
118.3,35
118.33,35
118.37,35
118.4,35
118.44,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.46,35
118.47,35
118.48,35
118.49,35
118.5,35
118.54,35
118.6,35
118.63,35
118.65,35
118.69,35
118.7,35
118.74,35
118.78,35
118.8,35
118.84,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.88,35
118.89,35
118.89,35
118.9,35
118.92,35
118.95,35
119,35
119.03,35
119.06,35
119.09,35
119.1,35
119.13,35
119.17,35
119.2,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.22,35
119.23,35
119.24,35
119.26,35
119.29,35
119.3,35
119.33,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.35,35
119.36,35
119.36,35
119.38,35
119.4,35
119.45,35
119.49,35
