t,out1
71.852,35.343
71.865,35.347
71.881,35.35
71.9,35.353
71.905,35.353
71.909,35.353
71.915,35.354
71.921,35.354
71.927,35.353
71.927,35.353
71.934,35.353
71.941,35.352
71.949,35.351
71.958,35.349
71.969,35.347
71.981,35.343
71.996,35.338
72,35.336
72.006,35.334
72.011,35.331
72.018,35.328
72.026,35.324
72.035,35.319
72.045,35.313
72.047,35.312
72.047,35.312
72.059,35.304
72.07,35.296
72.085,35.285
72.1,35.272
72.106,35.268
72.112,35.264
72.12,35.261
72.128,35.26
72.138,35.26
72.15,35.262
72.164,35.264
72.182,35.266
72.2,35.268
72.207,35.268
72.213,35.268
72.222,35.268
72.232,35.268
72.244,35.266
72.259,35.263
72.277,35.259
72.3,35.252
72.302,35.251
72.302,35.251
72.309,35.249
72.316,35.246
72.324,35.243
72.332,35.239
72.338,35.236
72.338,35.236
72.348,35.231
72.358,35.225
72.379,35.212
72.382,35.209
72.382,35.209
72.4,35.196
72.406,35.192
72.411,35.187
72.418,35.182
72.422,35.178
72.422,35.178
72.429,35.172
72.436,35.166
72.444,35.158
72.453,35.149
72.464,35.139
72.477,35.125
72.493,35.108
72.5,35.1
72.504,35.095
72.509,35.091
72.514,35.086
72.52,35.081
72.527,35.075
72.535,35.068
72.543,35.06
72.553,35.05
72.565,35.038
72.579,35.023
72.597,35.004
72.6,35.001
72.605,34.995
72.61,34.991
72.615,34.987
72.622,34.983
72.629,34.98
72.629,34.98
72.629,34.98
72.637,34.977
72.644,34.975
72.652,34.974
72.662,34.972
72.672,34.97
72.685,34.967
72.7,34.965
72.705,34.964
72.709,34.964
72.715,34.963
72.721,34.961
72.728,34.959
72.733,34.958
72.733,34.958
72.741,34.955
72.748,34.953
72.757,34.949
72.767,34.945
72.779,34.939
72.793,34.931
72.8,34.927
72.804,34.924
72.808,34.923
72.813,34.921
72.819,34.92
72.825,34.92
72.831,34.921
72.839,34.924
72.847,34.927
72.857,34.931
72.869,34.936
72.883,34.942
72.9,34.948
72.905,34.95
72.911,34.953
72.918,34.958
72.919,34.959
72.919,34.959
72.926,34.966
72.933,34.973
72.941,34.984
72.942,34.985
72.942,34.985
72.951,34.998
72.959,35.011
72.975,35.036
72.993,35.066
73,35.079
73.005,35.088
73.01,35.097
73.017,35.108
73.024,35.12
73.033,35.133
73.042,35.148
73.054,35.164
73.067,35.181
73.084,35.201
73.1,35.218
73.105,35.222
73.109,35.228
73.115,35.235
73.121,35.244
73.126,35.251
73.126,35.251
73.133,35.262
73.139,35.272
73.147,35.284
73.151,35.29
73.151,35.29
73.16,35.302
73.169,35.313
73.186,35.334
73.2,35.35
73.205,35.355
73.21,35.36
73.216,35.366
73.223,35.372
73.225,35.374
73.225,35.374
73.233,35.38
73.24,35.386
73.248,35.392
73.257,35.398
73.268,35.404
73.281,35.411
73.297,35.418
73.3,35.419
73.304,35.421
73.309,35.423
73.314,35.426
73.319,35.43
73.325,35.436
73.332,35.443
73.339,35.452
73.348,35.461
73.358,35.472
73.369,35.484
73.384,35.496
73.4,35.509
73.404,35.513
73.409,35.517
73.414,35.522
73.421,35.529
73.427,35.538
73.428,35.539
73.428,35.539
73.433,35.546
73.433,35.546
73.437,35.553
73.442,35.561
73.45,35.572
73.45,35.572
73.458,35.585
73.466,35.597
73.481,35.621
73.5,35.648
73.506,35.657
73.512,35.666
73.52,35.676
73.522,35.68
73.522,35.68
73.531,35.69
73.539,35.7
73.555,35.718
73.574,35.735
73.6,35.756
73.605,35.76
73.61,35.765
73.617,35.772
73.625,35.782
73.634,35.795
73.644,35.81
73.656,35.828
73.671,35.849
73.691,35.872
73.7,35.882
73.706,35.889
73.712,35.896
73.719,35.905
73.728,35.914
73.738,35.924
73.75,35.936
73.764,35.948
73.781,35.961
73.8,35.973
73.806,35.976
73.812,35.979
73.82,35.982
73.828,35.986
73.839,35.989
73.85,35.993
73.865,35.996
73.883,35.997
73.9,35.997
73.905,35.997
73.91,35.997
73.917,35.996
73.924,35.995
73.932,35.993
73.941,35.991
73.952,35.988
73.965,35.984
73.98,35.977
74,35.967
74.005,35.965
74.01,35.962
74.016,35.958
74.023,35.954
74.023,35.954
74.023,35.954
74.03,35.949
74.037,35.944
74.045,35.939
74.046,35.938
74.046,35.938
74.055,35.931
74.064,35.924
74.08,35.911
74.098,35.894
74.1,35.892
74.105,35.887
74.111,35.882
74.117,35.875
74.124,35.868
74.124,35.868
74.131,35.861
74.138,35.854
74.146,35.845
74.155,35.835
74.166,35.822
74.178,35.807
74.194,35.788
74.2,35.781
74.204,35.776
74.208,35.771
74.213,35.766
74.219,35.762
74.225,35.758
74.232,35.754
74.24,35.751
74.249,35.747
74.259,35.742
74.271,35.735
74.286,35.726
74.3,35.717
74.304,35.714
74.308,35.712
74.313,35.71
74.318,35.709
74.324,35.708
74.33,35.708
74.336,35.709
74.336,35.709
74.344,35.711
74.351,35.712
74.359,35.714
74.368,35.716
74.379,35.718
74.391,35.721
74.4,35.722
74.405,35.723
74.41,35.724
74.417,35.725
74.423,35.725
74.431,35.726
74.44,35.725
74.45,35.725
74.463,35.723
74.466,35.723
74.466,35.723
74.481,35.719
74.496,35.715
74.5,35.714
74.504,35.713
74.509,35.712
74.514,35.712
74.52,35.713
74.527,35.715
74.534,35.718
74.543,35.724
74.552,35.732
74.564,35.742
74.578,35.753
74.595,35.768
74.6,35.772
74.605,35.775
74.609,35.779
74.615,35.783
74.621,35.787
74.625,35.789
74.625,35.789
74.632,35.794
74.638,35.797
74.644,35.8
74.644,35.8
74.652,35.804
74.659,35.807
74.674,35.812
74.69,35.816
74.7,35.818
74.706,35.819
74.712,35.82
74.719,35.82
74.728,35.821
74.738,35.82
74.75,35.819
74.764,35.817
74.781,35.813
74.8,35.807
74.806,35.806
74.812,35.805
74.813,35.805
74.813,35.805
74.82,35.806
74.827,35.808
74.833,35.81
74.833,35.81
74.841,35.814
74.848,35.817
74.863,35.822
74.879,35.826
74.9,35.829
74.904,35.829
74.909,35.83
74.915,35.83
74.921,35.83
74.928,35.829
74.935,35.829
74.944,35.827
74.955,35.826
74.967,35.823
74.981,35.818
75,35.811
75.005,35.809
75.009,35.808
75.015,35.808
75.022,35.808
75.025,35.808
75.025,35.808
75.032,35.808
75.039,35.808
75.045,35.808
75.045,35.808
75.053,35.808
75.061,35.807
75.076,35.805
75.092,35.801
75.1,35.799
75.113,35.795
75.125,35.79
75.144,35.781
75.167,35.768
75.2,35.745
75.205,35.742
75.21,35.739
75.216,35.737
75.222,35.735
75.222,35.735
75.229,35.735
75.236,35.736
75.244,35.736
75.253,35.737
75.263,35.737
75.276,35.736
75.29,35.734
75.3,35.732
75.304,35.731
75.309,35.73
75.314,35.729
75.32,35.727
75.326,35.725
75.334,35.722
75.342,35.719
75.351,35.714
75.362,35.709
75.375,35.702
75.391,35.692
75.4,35.686
75.406,35.682
75.411,35.68
75.411,35.68
75.417,35.679
75.423,35.678
75.426,35.678
75.426,35.678
75.434,35.678
75.441,35.679
75.455,35.681
75.469,35.682
75.488,35.682
75.5,35.681
75.504,35.681
75.508,35.68
75.513,35.679
75.519,35.678
75.525,35.677
75.532,35.675
75.532,35.675
75.539,35.673
75.546,35.671
75.554,35.669
75.564,35.665
75.574,35.66
75.587,35.654
75.6,35.647
75.604,35.645
75.609,35.643
75.614,35.642
75.62,35.641
75.626,35.64
75.633,35.638
75.641,35.637
75.651,35.634
75.662,35.631
75.674,35.626
75.69,35.62
75.7,35.615
75.707,35.612
75.715,35.61
75.725,35.611
75.736,35.614
75.749,35.622
75.766,35.632
75.794,35.649
75.8,35.653
75.803,35.654
75.803,35.654
75.81,35.658
75.816,35.662
75.817,35.662
75.817,35.662
75.825,35.666
75.832,35.669
75.845,35.673
75.859,35.677
75.877,35.68
75.9,35.681
75.904,35.681
75.909,35.681
75.915,35.681
75.921,35.68
75.926,35.679
75.926,35.679
75.933,35.678
75.94,35.677
75.947,35.675
75.956,35.673
75.967,35.669
75.979,35.665
75.994,35.658
76,35.655
76.004,35.653
76.009,35.651
76.015,35.649
76.021,35.647
76.028,35.645
76.035,35.642
76.044,35.638
76.054,35.634
76.066,35.627
76.081,35.619
76.1,35.607
76.105,35.604
76.109,35.601
76.115,35.599
76.121,35.598
76.126,35.598
76.126,35.598
76.133,35.599
76.14,35.6
76.148,35.602
76.155,35.604
76.155,35.604
76.164,35.605
76.173,35.606
76.19,35.607
76.2,35.607
76.204,35.607
76.209,35.607
76.214,35.607
76.22,35.606
76.227,35.605
76.234,35.604
76.242,35.602
76.252,35.599
76.263,35.596
76.277,35.591
76.293,35.583
76.3,35.58
76.305,35.578
76.31,35.576
76.317,35.575
76.318,35.575
76.318,35.575
76.326,35.576
76.332,35.578
76.334,35.578
76.334,35.578
76.342,35.581
76.349,35.584
76.362,35.588
76.377,35.592
76.396,35.594
76.4,35.595
76.405,35.595
76.41,35.595
76.417,35.595
76.421,35.595
76.421,35.595
76.428,35.594
76.435,35.593
76.442,35.592
76.449,35.591
76.449,35.591
76.458,35.589
76.466,35.586
76.484,35.581
76.5,35.574
76.505,35.572
76.509,35.571
76.515,35.57
76.521,35.57
76.528,35.571
76.536,35.573
76.545,35.574
76.556,35.575
76.568,35.575
76.583,35.574
76.6,35.571
76.605,35.571
76.609,35.571
76.615,35.572
76.621,35.573
76.627,35.576
76.627,35.576
76.634,35.579
76.64,35.583
76.648,35.587
76.649,35.587
76.649,35.587
76.658,35.591
76.667,35.594
76.682,35.599
76.7,35.603
76.706,35.604
76.711,35.604
76.718,35.605
76.726,35.605
76.734,35.605
76.745,35.604
76.757,35.602
76.771,35.599
76.789,35.594
76.8,35.59
76.806,35.589
76.812,35.588
76.817,35.588
76.817,35.588
76.825,35.59
76.834,35.593
76.85,35.601
76.865,35.607
76.884,35.613
76.9,35.616
76.905,35.617
76.911,35.617
76.915,35.618
76.915,35.618
76.923,35.618
76.929,35.618
76.937,35.618
76.943,35.617
76.943,35.617
76.952,35.616
76.96,35.615
76.978,35.611
76.998,35.605
77,35.604
77.005,35.602
77.011,35.6
77.017,35.598
77.024,35.596
77.032,35.593
77.04,35.59
77.051,35.585
77.063,35.579
77.077,35.571
77.096,35.559
77.1,35.556
77.105,35.553
77.11,35.551
77.116,35.549
77.122,35.547
77.126,35.547
77.126,35.547
77.133,35.546
77.14,35.546
77.147,35.545
77.156,35.543
77.167,35.541
77.179,35.537
77.194,35.532
77.2,35.529
77.207,35.527
77.213,35.524
77.222,35.519
77.231,35.514
77.242,35.508
77.248,35.504
77.248,35.504
77.262,35.495
77.275,35.486
77.294,35.471
77.3,35.466
77.305,35.462
77.31,35.459
77.316,35.456
77.323,35.454
77.33,35.453
77.339,35.453
77.349,35.454
77.361,35.455
77.376,35.454
77.395,35.452
77.4,35.452
77.405,35.451
77.409,35.45
77.415,35.449
77.422,35.447
77.426,35.446
77.426,35.446
77.433,35.443
77.44,35.441
77.448,35.438
77.457,35.434
77.467,35.429
77.48,35.423
77.495,35.415
77.5,35.412
77.506,35.408
77.512,35.405
77.519,35.4
77.528,35.394
77.537,35.387
77.546,35.381
77.546,35.381
77.557,35.372
77.569,35.362
77.584,35.348
77.6,35.333
77.606,35.328
77.611,35.324
77.618,35.32
77.626,35.317
77.635,35.316
77.646,35.316
77.658,35.315
77.674,35.315
77.694,35.313
77.7,35.312
77.707,35.311
77.713,35.31
77.713,35.31
77.72,35.308
77.727,35.306
77.741,35.302
77.759,35.295
77.781,35.285
77.8,35.276
77.808,35.271
77.815,35.267
77.826,35.26
77.839,35.252
77.854,35.241
77.873,35.226
77.9,35.202
77.905,35.198
77.91,35.193
77.916,35.187
77.923,35.181
77.924,35.179
77.924,35.179
77.932,35.171
77.939,35.164
77.947,35.156
77.957,35.146
77.968,35.133
77.981,35.118
77.997,35.099
78,35.095
78.005,35.089
78.005,35.089
78.013,35.079
78.02,35.07
78.028,35.059
78.038,35.046
78.049,35.031
78.063,35.012
78.08,34.988
78.1,34.958
78.105,34.951
78.11,34.945
78.116,34.938
78.122,34.931
78.13,34.926
78.139,34.921
78.148,34.915
78.158,34.911
78.158,34.911
78.17,34.906
78.182,34.901
78.2,34.894
78.205,34.893
78.21,34.892
78.217,34.892
78.224,34.892
78.224,34.892
78.224,34.892
78.232,34.893
78.239,34.893
78.247,34.895
78.256,34.896
78.267,34.899
78.28,34.903
78.296,34.908
78.3,34.91
78.304,34.911
78.309,34.913
78.314,34.914
78.319,34.916
78.326,34.918
78.332,34.919
78.34,34.92
78.349,34.922
78.359,34.922
78.372,34.922
78.386,34.921
78.4,34.92
78.405,34.919
78.41,34.919
78.416,34.92
78.422,34.923
78.424,34.924
78.424,34.924
78.431,34.928
78.438,34.932
78.444,34.936
78.444,34.936
78.451,34.941
78.459,34.947
78.474,34.957
78.49,34.967
78.5,34.973
78.506,34.976
78.509,34.978
78.509,34.978
78.516,34.981
78.522,34.984
78.529,34.987
78.534,34.988
78.534,34.988
78.543,34.991
78.551,34.994
78.568,34.997
78.586,34.999
78.6,34.999
78.604,34.999
78.609,34.999
78.615,35.001
78.621,35.004
78.627,35.008
78.627,35.008
78.634,35.013
78.641,35.018
78.649,35.023
78.658,35.029
78.669,35.035
78.681,35.041
78.696,35.047
78.7,35.049
78.705,35.051
78.709,35.053
78.715,35.057
78.721,35.061
78.728,35.066
78.735,35.071
78.744,35.076
78.754,35.082
78.766,35.088
78.781,35.094
78.8,35.1
78.805,35.102
78.811,35.104
78.817,35.108
78.82,35.11
78.82,35.11
78.827,35.116
78.834,35.123
78.842,35.132
78.842,35.133
78.842,35.133
78.851,35.142
78.86,35.152
78.875,35.169
78.893,35.187
78.9,35.194
78.905,35.199
78.911,35.204
78.916,35.208
78.916,35.208
78.923,35.214
78.93,35.22
78.938,35.225
78.947,35.231
78.957,35.237
78.969,35.244
78.984,35.25
79,35.256
79.004,35.258
79.009,35.26
79.014,35.263
79.02,35.267
79.027,35.273
79.034,35.28
79.042,35.288
79.052,35.296
79.063,35.305
79.077,35.315
79.093,35.325
79.1,35.328
79.104,35.331
79.108,35.334
79.114,35.338
79.12,35.343
79.126,35.35
79.129,35.353
79.129,35.353
79.136,35.361
79.143,35.368
79.151,35.376
79.157,35.382
79.157,35.382
79.166,35.39
79.175,35.397
79.192,35.41
79.2,35.416
79.205,35.419
79.211,35.422
79.218,35.426
79.218,35.426
79.218,35.426
79.226,35.43
79.233,35.434
79.241,35.437
79.25,35.44
79.261,35.443
79.273,35.446
79.289,35.448
79.3,35.449
79.306,35.45
79.313,35.452
79.321,35.456
79.33,35.462
79.341,35.472
79.354,35.484
79.37,35.498
79.377,35.504
79.377,35.504
79.4,35.519
79.408,35.524
79.416,35.531
79.426,35.542
79.438,35.556
79.453,35.575
79.471,35.596
79.5,35.627
79.505,35.631
79.509,35.636
79.515,35.641
79.522,35.647
79.529,35.653
79.538,35.66
79.547,35.667
79.559,35.674
79.573,35.682
79.589,35.69
79.6,35.694
79.606,35.696
79.607,35.696
79.607,35.696
79.613,35.697
79.62,35.699
79.627,35.701
79.627,35.701
79.627,35.701
79.636,35.702
79.644,35.703
79.659,35.703
79.677,35.702
79.7,35.698
79.706,35.697
79.713,35.695
79.721,35.692
79.731,35.689
79.742,35.684
79.756,35.678
79.773,35.669
79.794,35.656
79.8,35.652
79.805,35.649
79.81,35.647
79.816,35.644
79.823,35.642
79.824,35.641
79.824,35.641
79.832,35.639
79.839,35.636
79.847,35.632
79.856,35.628
79.867,35.623
79.879,35.615
79.895,35.606
79.9,35.602
79.906,35.598
79.911,35.594
79.918,35.589
79.918,35.589
79.925,35.583
79.932,35.578
79.94,35.571
79.95,35.563
79.961,35.553
79.974,35.54
79.99,35.524
80,35.513
80.004,35.509
80.009,35.505
80.015,35.501
80.021,35.498
80.028,35.495
80.036,35.493
80.045,35.492
80.055,35.49
80.067,35.489
80.083,35.486
80.1,35.483
80.106,35.483
80.111,35.483
80.117,35.484
80.117,35.484
80.124,35.486
80.131,35.489
80.139,35.494
80.144,35.497
80.144,35.497
80.153,35.502
80.162,35.507
80.179,35.518
80.2,35.532
80.205,35.535
80.209,35.538
80.215,35.542
80.221,35.545
80.228,35.549
80.228,35.549
80.235,35.552
80.242,35.555
80.25,35.558
80.259,35.561
80.27,35.564
80.283,35.567
80.3,35.569
80.304,35.569
80.308,35.57
80.313,35.572
80.319,35.575
80.325,35.578
80.332,35.583
80.339,35.588
80.348,35.593
80.358,35.598
80.37,35.604
80.384,35.609
80.4,35.614
80.405,35.615
80.409,35.617
80.415,35.621
80.421,35.625
80.426,35.63
80.426,35.63
80.433,35.637
80.44,35.644
80.448,35.653
80.448,35.653
80.455,35.662
80.463,35.672
80.478,35.689
80.495,35.709
80.5,35.714
80.505,35.72
80.51,35.725
80.516,35.731
80.522,35.738
80.53,35.745
80.538,35.752
80.547,35.76
80.559,35.769
80.572,35.778
80.589,35.787
80.6,35.792
80.611,35.799
80.622,35.808
80.637,35.826
80.654,35.847
80.675,35.869
80.697,35.888
80.7,35.891
80.708,35.897
80.715,35.903
80.725,35.909
80.735,35.915
80.748,35.922
80.764,35.928
80.784,35.935
80.8,35.938
80.804,35.938
80.808,35.939
80.814,35.939
80.82,35.94
80.826,35.94
80.829,35.94
80.829,35.94
80.836,35.94
80.843,35.939
80.851,35.938
80.86,35.937
80.87,35.935
80.883,35.931
80.898,35.926
80.9,35.926
80.905,35.924
80.91,35.921
80.916,35.919
80.923,35.916
80.93,35.912
80.938,35.908
80.948,35.902
80.959,35.895
80.972,35.886
80.989,35.874
81,35.865
81.005,35.862
81.01,35.859
81.016,35.856
81.022,35.854
81.022,35.854
81.029,35.854
81.035,35.854
81.043,35.856
81.049,35.857
81.049,35.857
81.058,35.858
81.068,35.86
81.085,35.862
81.1,35.863
81.104,35.863
81.109,35.863
81.114,35.862
81.12,35.862
81.126,35.861
81.134,35.86
81.142,35.859
81.151,35.857
81.162,35.854
81.176,35.849
81.192,35.842
81.2,35.839
81.208,35.836
81.215,35.835
81.225,35.835
81.237,35.838
81.251,35.842
81.273,35.845
81.3,35.846
81.305,35.846
81.31,35.845
81.315,35.845
81.321,35.844
81.327,35.843
81.331,35.842
81.331,35.842
81.339,35.84
81.345,35.838
81.353,35.836
81.362,35.833
81.372,35.828
81.385,35.823
81.4,35.815
81.405,35.812
81.41,35.81
81.415,35.806
81.422,35.802
81.429,35.797
81.437,35.792
81.446,35.785
81.457,35.777
81.469,35.767
81.485,35.753
81.5,35.739
81.505,35.735
81.509,35.732
81.515,35.728
81.521,35.726
81.527,35.724
81.527,35.724
81.534,35.724
81.541,35.724
81.549,35.725
81.558,35.726
81.568,35.727
81.58,35.728
81.595,35.728
81.6,35.728
81.604,35.728
81.609,35.728
81.614,35.727
81.62,35.727
81.626,35.726
81.634,35.724
81.642,35.723
81.652,35.72
81.663,35.716
81.676,35.711
81.692,35.704
81.7,35.7
81.705,35.698
81.709,35.696
81.715,35.695
81.722,35.695
81.724,35.696
81.724,35.696
81.731,35.697
81.738,35.7
81.744,35.702
81.744,35.702
81.752,35.705
81.759,35.708
81.774,35.713
81.79,35.717
81.8,35.719
81.806,35.72
81.812,35.72
81.819,35.721
81.828,35.721
81.838,35.72
81.849,35.719
81.863,35.717
81.881,35.713
81.9,35.706
81.905,35.705
81.909,35.704
81.915,35.704
81.921,35.704
81.926,35.706
81.926,35.706
81.934,35.709
81.94,35.711
81.948,35.714
81.957,35.717
81.967,35.72
81.979,35.723
81.994,35.725
82,35.725
82.004,35.725
82.009,35.725
82.014,35.725
82.021,35.725
82.027,35.725
82.033,35.724
82.033,35.724
82.04,35.723
82.048,35.721
82.056,35.72
82.066,35.717
82.078,35.713
82.092,35.708
82.1,35.704
82.105,35.702
82.11,35.701
82.116,35.7
82.123,35.701
82.131,35.703
82.14,35.707
82.14,35.707
82.14,35.707
82.15,35.712
82.16,35.716
82.172,35.72
82.186,35.724
82.2,35.728
82.205,35.729
82.21,35.731
82.216,35.734
82.222,35.739
82.23,35.746
82.238,35.755
82.248,35.767
82.259,35.782
82.273,35.802
82.29,35.828
82.3,35.843
82.305,35.851
82.31,35.859
82.317,35.869
82.324,35.88
82.333,35.891
82.343,35.904
82.354,35.918
82.368,35.934
82.384,35.953
82.4,35.97
82.405,35.975
82.41,35.98
82.417,35.987
82.424,35.993
82.432,36.001
82.441,36.008
82.452,36.016
82.465,36.025
82.481,36.033
82.5,36.042
82.506,36.044
82.512,36.046
82.512,36.046
82.512,36.046
82.519,36.048
82.526,36.05
82.527,36.05
82.527,36.05
82.534,36.051
82.542,36.053
82.555,36.054
82.569,36.054
82.588,36.053
82.6,36.051
82.605,36.05
82.61,36.048
82.617,36.047
82.617,36.047
82.617,36.047
82.625,36.044
82.631,36.042
82.639,36.039
82.64,36.039
82.64,36.039
82.649,36.035
82.658,36.031
82.674,36.023
82.692,36.012
82.7,36.007
82.705,36.004
82.71,36.002
82.718,36
82.725,35.999
82.734,35.997
82.745,35.994
82.757,35.99
82.772,35.984
82.79,35.975
82.8,35.97
82.806,35.967
82.811,35.966
82.819,35.965
82.828,35.965
82.838,35.966
82.849,35.966
82.863,35.966
82.881,35.963
82.9,35.959
82.904,35.958
82.909,35.957
82.914,35.955
82.921,35.953
82.927,35.95
82.928,35.95
82.928,35.95
82.935,35.947
82.942,35.944
82.95,35.94
82.959,35.935
82.97,35.929
82.982,35.921
82.997,35.911
83,35.909
83.004,35.906
83.009,35.903
83.014,35.899
83.02,35.894
83.026,35.889
83.033,35.883
83.041,35.877
83.049,35.869
83.06,35.859
83.072,35.847
83.087,35.832
83.1,35.818
83.104,35.813
83.108,35.81
83.113,35.806
83.119,35.802
83.125,35.8
83.132,35.798
83.133,35.798
83.133,35.798
83.14,35.796
83.147,35.796
83.155,35.795
83.164,35.794
83.175,35.793
83.187,35.791
83.2,35.788
83.206,35.786
83.213,35.785
83.221,35.782
83.23,35.779
83.24,35.775
83.252,35.769
83.259,35.766
83.259,35.766
83.274,35.758
83.289,35.749
83.3,35.741
83.305,35.738
83.31,35.736
83.317,35.734
83.321,35.733
83.321,35.733
83.329,35.733
83.336,35.735
83.344,35.738
83.353,35.741
83.363,35.745
83.376,35.75
83.39,35.754
83.4,35.756
83.405,35.757
83.41,35.758
83.416,35.758
83.422,35.759
83.429,35.759
83.438,35.759
83.447,35.759
83.458,35.758
83.472,35.756
83.488,35.752
83.5,35.748
83.505,35.747
83.509,35.747
83.515,35.747
83.522,35.748
83.529,35.751
83.537,35.754
83.547,35.759
83.558,35.764
83.572,35.769
83.589,35.775
83.6,35.778
83.605,35.779
83.609,35.78
83.615,35.781
83.622,35.781
83.624,35.782
83.624,35.782
83.631,35.782
83.637,35.783
83.644,35.783
83.644,35.783
83.652,35.782
83.66,35.782
83.675,35.78
83.692,35.776
83.7,35.774
83.705,35.772
83.71,35.77
83.716,35.768
83.722,35.766
83.722,35.766
83.729,35.763
83.736,35.76
83.744,35.756
83.753,35.751
83.763,35.745
83.776,35.737
83.788,35.729
83.788,35.729
83.788,35.729
83.8,35.72
83.805,35.717
83.811,35.714
83.817,35.712
83.824,35.71
83.831,35.71
83.84,35.711
83.85,35.711
83.862,35.711
83.877,35.709
83.895,35.706
83.9,35.705
83.906,35.704
83.912,35.704
83.919,35.705
83.927,35.708
83.936,35.712
83.947,35.718
83.96,35.725
83.976,35.733
83.996,35.742
84,35.743
84.006,35.745
84.011,35.747
84.018,35.749
84.018,35.749
84.018,35.749
84.026,35.751
84.032,35.753
84.038,35.754
84.038,35.754
84.046,35.755
84.053,35.756
84.068,35.756
84.084,35.755
84.1,35.753
84.106,35.752
84.111,35.751
84.114,35.75
84.114,35.75
84.122,35.748
84.129,35.746
84.136,35.743
84.145,35.74
84.156,35.735
84.168,35.73
84.182,35.722
84.2,35.711
84.205,35.708
84.21,35.706
84.216,35.704
84.222,35.703
84.227,35.703
84.227,35.703
84.234,35.703
84.241,35.703
84.25,35.703
84.259,35.702
84.27,35.7
84.283,35.698
84.298,35.693
84.3,35.692
84.306,35.691
84.311,35.691
84.318,35.691
84.325,35.692
84.333,35.694
84.343,35.696
84.354,35.698
84.367,35.7
84.369,35.7
84.369,35.7
84.385,35.7
84.4,35.699
84.405,35.699
84.409,35.699
84.415,35.7
84.421,35.703
84.427,35.706
84.435,35.712
84.443,35.719
84.453,35.727
84.465,35.737
84.479,35.749
84.497,35.764
84.5,35.767
84.507,35.772
84.507,35.772
84.507,35.772
84.514,35.778
84.52,35.782
84.52,35.782
84.52,35.782
84.528,35.787
84.535,35.792
84.547,35.799
84.561,35.805
84.579,35.812
84.6,35.817
84.605,35.818
84.61,35.819
84.616,35.82
84.62,35.82
84.62,35.82
84.627,35.821
84.634,35.821
84.642,35.821
84.642,35.821
84.642,35.821
84.651,35.82
84.66,35.819
84.675,35.816
84.693,35.812
84.7,35.81
84.705,35.808
84.709,35.808
84.716,35.807
84.722,35.807
84.73,35.806
84.739,35.805
84.749,35.804
84.76,35.801
84.774,35.797
84.792,35.791
84.8,35.787
84.804,35.786
84.809,35.784
84.814,35.784
84.82,35.784
84.827,35.785
84.828,35.785
84.828,35.785
84.835,35.787
84.842,35.789
84.85,35.791
84.859,35.792
84.863,35.793
84.863,35.793
84.873,35.794
84.883,35.794
84.9,35.793
84.906,35.793
84.911,35.792
84.918,35.791
84.926,35.789
84.935,35.787
84.946,35.784
84.958,35.779
84.974,35.773
84.993,35.763
85,35.759
85.01,35.755
85.019,35.753
85.033,35.755
85.05,35.761
85.071,35.767
85.091,35.77
85.1,35.771
85.104,35.771
85.109,35.771
85.115,35.771
85.121,35.771
85.128,35.77
85.136,35.769
85.146,35.768
85.156,35.766
85.169,35.762
85.185,35.757
85.2,35.75
85.206,35.747
85.212,35.745
85.22,35.74
85.228,35.736
85.238,35.73
85.25,35.722
85.264,35.712
85.281,35.699
85.3,35.683
85.304,35.679
85.309,35.675
85.314,35.67
85.32,35.664
85.327,35.658
85.329,35.656
85.329,35.656
85.336,35.649
85.343,35.642
85.351,35.634
85.36,35.624
85.37,35.612
85.383,35.598
85.398,35.58
85.4,35.577
85.405,35.571
85.411,35.564
85.417,35.556
85.424,35.547
85.432,35.537
85.441,35.524
85.452,35.51
85.464,35.493
85.479,35.471
85.5,35.441
85.505,35.433
85.51,35.427
85.517,35.42
85.523,35.415
85.523,35.415
85.53,35.409
85.536,35.406
85.544,35.402
85.553,35.398
85.563,35.394
85.575,35.388
85.59,35.381
85.6,35.376
85.605,35.373
85.61,35.37
85.617,35.366
85.623,35.362
85.623,35.362
85.63,35.358
85.637,35.353
85.645,35.347
85.654,35.34
85.665,35.332
85.678,35.321
85.694,35.307
85.7,35.302
85.705,35.297
85.71,35.294
85.717,35.29
85.724,35.287
85.732,35.286
85.742,35.285
85.753,35.284
85.766,35.282
85.77,35.281
85.77,35.281
85.787,35.277
85.8,35.273
85.806,35.272
85.812,35.271
85.814,35.272
85.814,35.272
85.821,35.273
85.828,35.275
85.836,35.279
85.846,35.284
85.856,35.29
85.859,35.291
85.859,35.291
85.871,35.298
85.884,35.305
85.9,35.314
85.905,35.317
85.909,35.32
85.916,35.323
85.922,35.326
85.93,35.329
85.938,35.332
85.948,35.335
85.96,35.338
85.974,35.34
85.991,35.342
86,35.342
86.006,35.342
86.011,35.343
86.013,35.344
86.013,35.344
86.021,35.347
86.027,35.351
86.034,35.354
86.034,35.354
86.042,35.358
86.05,35.362
86.065,35.368
86.082,35.373
86.1,35.377
86.106,35.378
86.11,35.378
86.11,35.378
86.116,35.379
86.122,35.379
86.13,35.379
86.138,35.379
86.145,35.378
86.145,35.378
86.155,35.377
86.165,35.375
86.185,35.37
86.189,35.369
86.189,35.369
86.2,35.365
86.207,35.363
86.213,35.363
86.221,35.363
86.23,35.364
86.24,35.365
86.252,35.366
86.267,35.365
86.285,35.363
86.3,35.36
86.305,35.359
