timestamp_gnss,timestamp_cam,distance,velocity_imu,velocity_cam,rtk,lat_gnss,long_gnss,lat_cam,long_cam
1762458435.3407383,1762540265.772186,2.386718497455231,20.592265220014255,14.148000000000001,False,-22.8144091,-47.0587113,-22.8143943,-47.0587282
1762458435.5889056,1762540265.8299456,1.5327319671993076,21.3742402507561,15.984000000000002,False,-22.8144138,-47.0586978,-22.814403199999997,-47.058707399999996
1762458435.8374364,1762540265.8924353,2.3977613748184394,22.08784600180108,15.659999999999998,False,-22.8144191,-47.0586839,-22.8144001,-47.0586951
1762458436.0917609,1762540265.9500968,1.4455815006576482,21.94618974834341,17.568,False,-22.8144249,-47.05867,-22.8144125,-47.0586744
1762458436.5882127,1762540266.090065,1.5639485798079675,21.20213393057893,17.82,False,-22.8144352,-47.0586428,-22.8144223,-47.0586366
1762458437.0909164,1762540266.171255,1.183916837631526,20.722428618284823,17.784000000000002,False,-22.8144432,-47.058616099999995,-22.8144326,-47.0586146
1762458437.3392608,1762540266.230495,0.7077516294364697,20.337614248116676,18.252000000000002,False,-22.8144456,-47.058602799999996,-22.814441199999997,-47.0585978
1762458437.587542,1762540266.2694242,1.011973782608787,20.13400952074563,17.748,False,-22.8144468,-47.0585897,-22.8144377,-47.058588799999995
1762458437.8414533,1762540266.3115075,1.4897457891531205,19.813745598353048,18.396,False,-22.8144463,-47.0585768,-22.8144332,-47.0585801
1762458438.090179,1762540266.3555954,0.6629755241999181,19.30764304867075,17.748,False,-22.8144444,-47.058564399999995,-22.814439699999998,-47.0585684
1762458438.337721,1762540266.389569,1.1293575390593633,18.748146508765185,18.144000000000002,False,-22.8144408,-47.0585528,-22.8144338,-47.058560799999995
1762458438.5871348,1762540266.4294467,0.7207260206461686,18.258601040909223,16.956,False,-22.8144357,-47.0585424,-22.8144369,-47.058549299999996
1762458438.8344445,1762540266.5097978,0.9770203041698947,17.83542975786883,18.144000000000002,False,-22.814429,-47.0585333,-22.814421799999998,-47.0585388
1762458439.0894558,1762540266.5547113,0.3351709692967054,17.484383652957163,16.92,False,-22.814421,-47.058526,-22.8144216,-47.058529199999995
1762458439.3435214,1762540266.6087122,0.7452308320771475,17.313519114260668,17.964000000000002,False,-22.8144118,-47.058520699999995,-22.8144083,-47.0585269
1762458439.5926545,1762540266.6485827,0.3996597976285611,17.220340203782207,16.884,False,-22.8144018,-47.0585175,-22.814405,-47.0585193
1762458439.8408535,1762540266.7091851,0.6593669264388015,17.66917940540473,18.252000000000002,False,-22.8143912,-47.058516399999995,-22.814391699999998,-47.0585228
1762458440.0961564,1762540266.7494318,0.5872885732863619,18.223837920031436,17.496000000000002,False,-22.814380399999997,-47.0585174,-22.8143857,-47.058517599999995
1762458440.3440247,1762540266.8093767,0.8064286806856621,19.260522193512053,19.404,False,-22.814369499999998,-47.0585212,-22.8143742,-47.0585272
1762458440.591709,1762540266.852209,0.8579979455176231,20.526625445525475,19.259999999999998,False,-22.814358799999997,-47.0585276,-22.814366099999997,-47.0585248
1762458440.8402503,1762540266.9108558,1.1428380495268962,21.975445442834506,21.672,False,-22.814348499999998,-47.0585364,-22.814358199999997,-47.058540199999996
