timestamp_gnss,timestamp_cam,distance,velocity_imu,velocity_cam,lat_gnss,long_gnss,lat_cam,long_cam
1762457857.5965934,1762463091.9302044,4.171638874321604,22.797797091696324,20.952,-22.8177554,-47.0594464,-22.8177827,-47.0594184
1762457858.3394678,1762463092.625348,4.434186090640871,24.36416486536458,22.14,-22.817711199999998,-47.0594386,-22.817742,-47.059411
1762457858.84271,1762463093.2297988,4.065481811617879,25.92296108744062,23.328000000000003,-22.817681099999998,-47.059433,-22.817705999999998,-47.0594039
1762457859.3450863,1762463093.727596,4.043022491691054,26.76332291969628,25.488,-22.8176496,-47.059427299999996,-22.8176742,-47.0593982
1762457860.0964758,1762463094.3407993,4.753299638941754,27.84751335846681,26.532,-22.817599899999998,-47.0594184,-22.8176345,-47.059391
1762457860.597645,1762463094.9274194,4.284415213064512,28.415404952234315,27.432000000000002,-22.8175653,-47.059412099999996,-22.8175933,-47.0593833
1762457861.0942147,1762463095.4381375,4.25246682298719,28.781654227082246,28.259999999999998,-22.8175301,-47.059405999999996,-22.8175577,-47.0593772
1762457861.59209,1762463095.9329357,4.253316021934016,28.908600744241557,28.692,-22.8174942,-47.0594,-22.8175219,-47.059371299999995
1762457862.1021118,1762463096.4253302,4.2667686197418,29.021465897998695,28.907999999999998,-22.8174584,-47.059394,-22.817486,-47.059365
1762457862.5903692,1762463096.941213,4.265336237717889,29.06147883071857,29.088,-22.8174225,-47.059387799999996,-22.8174499,-47.059358599999996
1762457863.0969038,1762463097.4246218,4.296215757314962,29.05995918152329,29.016000000000002,-22.817386499999998,-47.059381599999995,-22.817414199999998,-47.0593523
1762457863.5932546,1762463097.9383652,4.310616416678628,28.94523706956373,29.052000000000003,-22.817350599999997,-47.0593753,-22.817378299999998,-47.059345799999996
1762457864.0965567,1762463098.424313,4.33359856410704,28.834992622395237,28.907999999999998,-22.8173149,-47.059368899999996,-22.8173428,-47.0593393
1762457864.5943124,1762463098.9360864,4.355897078112414,28.746180993982666,28.836,-22.8172794,-47.0593624,-22.8173074,-47.0593326
1762457865.097242,1762463099.5321052,3.9878437114007506,28.709699478744906,28.728,-22.817243899999998,-47.059356099999995,-22.8172651,-47.0593247
1762457865.8424764,1762463100.1278117,4.663279600842205,28.758400240013835,28.62,-22.8171908,-47.0593468,-22.817222899999997,-47.0593174
1762457866.3517165,1762463100.731489,4.209993181245945,28.6625134646455,28.656,-22.8171555,-47.0593406,-22.8171806,-47.0593098
1762457867.095645,1762463101.3357184,4.9791166114742635,28.664022807098437,28.584000000000003,-22.8171024,-47.059331799999995,-22.8171383,-47.059302599999995
1762457867.5908804,1762463101.9391654,4.485281802370526,28.731811767583654,28.62,-22.8170668,-47.0593261,-22.8170958,-47.0592956
1762457868.099287,1762463102.5427086,4.073474028769437,28.79669145630706,28.656,-22.8170312,-47.0593204,-22.8170532,-47.059288599999995
1762457868.8437896,1762463103.13926,4.7924146381864805,28.904720957899688,28.62,-22.816977599999998,-47.059312,-22.8170106,-47.0592818
1762457869.3464785,1762463103.6419935,4.767129746925627,29.05010785055248,28.8,-22.8169419,-47.059306,-22.816974599999998,-47.059275799999995
1762457869.8506165,1762463104.140127,4.753802666115789,29.23308055804075,29.088,-22.8169059,-47.0592998,-22.8169386,-47.059269799999996
1762457870.3555348,1762463104.6412392,4.7773302382880365,28.846006224144574,29.088,-22.816869999999998,-47.0592936,-22.8169029,-47.0592635
1762457870.843232,1762463105.2398174,4.307477706747859,26.841722201047624,28.907999999999998,-22.8168346,-47.059287399999995,-22.8168604,-47.059256
1762457871.34539,1762463105.6374557,4.8159521416211355,24.617732260357112,26.82,-22.8168014,-47.0592818,-22.8168346,-47.059251499999995
1762457871.8413682,1762463106.1435325,4.8564448959381,21.595224704471843,23.976000000000003,-22.8167717,-47.0592767,-22.8168053,-47.0592463
1762457872.3529115,1762463106.6508057,4.90554474545579,18.306954529197675,20.736,-22.8167461,-47.059272299999996,-22.8167802,-47.059241799999995
1762457872.8484235,1762463107.1392906,4.9547980337050355,16.495204936728147,17.46,-22.8167245,-47.059268599999996,-22.8167591,-47.059238
1762457873.344684,1762463107.6361024,4.987016026250883,15.864018293101477,15.624,-22.816705199999998,-47.0592652,-22.8167401,-47.059234499999995
1762457874.35417,1762463108.6260676,5.058006644329655,14.455860738135943,13.788,-22.816669899999997,-47.059259,-22.8167054,-47.059228
1762457875.3444939,1762463109.6271625,5.058007188752209,18.463649755951955,15.408000000000001,-22.816631599999997,-47.059252099999995,-22.8166671,-47.059221099999995
1762457875.8471234,1762463110.227681,4.726826085011356,19.596789852369916,18.684,-22.8166084,-47.0592483,-22.816639,-47.059216199999995
1762457876.5924745,1762463111.0280352,4.577539078449524,21.760139356175017,19.728,-22.8165713,-47.059242,-22.8165996,-47.059209499999994
1762457877.3435328,1762463111.7257426,4.676502614778397,24.17315894320445,22.644000000000002,-22.8165299,-47.0592349,-22.816559299999998,-47.059202199999994
1762457878.102049,1762463112.3411074,5.35924383373848,26.24866507082821,24.408,-22.8164838,-47.0592268,-22.8165226,-47.059195599999995
1762457878.5971756,1762463112.9261158,4.863564892520781,27.20717061686278,26.208000000000002,-22.8164503,-47.0592208,-22.8164826,-47.0591887
1762457879.0998454,1762463113.5385783,4.435829037819059,27.21696305858892,27.468,-22.8164163,-47.0592147,-22.8164409,-47.0591806
1762457879.8404958,1762463114.1417146,5.099109583205185,27.1521256594932,27.648,-22.816365299999998,-47.0592055,-22.8164002,-47.059173099999995
1762457880.343206,1762463114.7350142,4.660367583467945,27.434336716766648,27.215999999999998,-22.8163315,-47.0591997,-22.8163599,-47.0591662
1762457881.0945296,1762463115.3339381,5.367340087486983,27.15590568473054,27.468,-22.8162807,-47.059190799999996,-22.816319099999998,-47.0591589
1762457881.5973034,1762463115.9319143,4.900049924005859,26.07376561760343,27.072,-22.8162475,-47.0591851,-22.8162792,-47.059151799999995
1762457882.0953321,1762463116.5297787,4.52111670362836,23.781862066173037,26.424,-22.816215699999997,-47.059179799999995,-22.8162406,-47.0591449
1762457882.8425865,1762463117.125341,5.2082043506560955,23.038352558140513,23.148,-22.816171999999998,-47.0591732,-22.816207799999997,-47.059140299999996
1762457883.594638,1762463117.8229308,5.4513048194657285,23.54811322247373,22.572,-22.8161296,-47.059167599999995,-22.816168599999997,-47.0591352
1762457884.1041422,1762463118.5247126,4.655505292954694,23.36727612992624,23.040000000000003,-22.8161007,-47.0591644,-22.816128199999998,-47.0591301
1762457884.8457162,1762463119.2234063,4.819594083752651,24.050346398470143,23.400000000000002,-22.8160572,-47.059159699999995,-22.8160875,-47.059126
1762457885.592402,1762463119.8262146,5.5440468342935105,25.41014831265952,24.12,-22.8160117,-47.0591546,-22.8160514,-47.0591217
1762457886.0976775,1762463120.4219196,5.0831295720330045,27.104201114406568,25.272,-22.815979199999997,-47.059151,-22.816012999999998,-47.0591175
1762457886.5960207,1762463121.0249965,4.65162374250111,28.637369351609514,26.676000000000002,-22.8159451,-47.059146899999995,-22.815972,-47.0591121
1762457887.0955036,1762463121.527366,4.573493229119203,28.817262212524334,27.936,-22.81591,-47.059142699999995,-22.8159359,-47.059107999999995
1762457887.5979073,1762463122.0226986,4.544704166109284,28.291899643385,28.548,-22.8158741,-47.059138499999996,-22.8158997,-47.0591039
1762457888.3494084,1762463122.6249413,5.302010687197047,27.8174713336108,28.656,-22.8158212,-47.0591327,-22.8158574,-47.059098899999995
1762457888.8448055,1762463123.2342374,4.8260227293429425,27.53442482995554,28.296000000000003,-22.8157866,-47.059128699999995,-22.815815999999998,-47.059093999999995
1762457889.5972443,1762463123.8300507,5.611886683930028,27.61441627510086,27.576,-22.815735099999998,-47.059122599999995,-22.815775,-47.0590889
1762457890.1029422,1762463124.4396095,5.121062353913161,27.618908341699054,27.36,-22.8157009,-47.0591182,-22.8157343,-47.059083699999995
1762457890.5964763,1762463125.0318344,4.671147517148529,27.593817133797852,27.468,-22.8156668,-47.0591137,-22.8156933,-47.059078299999996
1762457891.3466742,1762463125.628317,5.40793706706458,27.667945537108892,27.252000000000002,-22.815615599999997,-47.059106299999996,-22.8156529,-47.0590723
1762457891.8437796,1762463126.235359,4.969038654285187,27.70371011478736,27.36,-22.8155814,-47.059101,-22.8156121,-47.0590657
1762457892.5877106,1762463126.8272593,5.710902332908893,27.807487270712056,27.468,-22.8155301,-47.059092799999995,-22.815571199999997,-47.0590592
1762457893.1066797,1762463127.4362867,5.235710538535051,28.097097054064943,27.684,-22.815495799999997,-47.059087,-22.8155301,-47.0590519
1762457893.5937843,1762463128.0277898,4.859504813717326,28.213004503986323,27.864,-22.8154613,-47.0590811,-22.8154889,-47.0590443
1762457894.338015,1762463128.6228025,5.563661013592502,28.461431947852937,28.008000000000003,-22.8154091,-47.059072199999996,-22.8154473,-47.059037
1762457894.848185,1762463129.2312717,5.119531284175022,28.62950775170908,28.152,-22.815374,-47.059066099999995,-22.8154054,-47.0590295
1762457895.591204,1762463129.833495,5.853599967971545,28.618302143666167,28.584000000000003,-22.8153211,-47.059056899999995,-22.8153629,-47.059022
1762457896.0959086,1762463130.432409,5.386711329042474,28.821751326600594,28.404,-22.8152856,-47.0590505,-22.8153209,-47.059014399999995
1762457896.5902257,1762463130.9294329,5.43890927543938,28.89496670295208,28.944,-22.815250199999998,-47.059044199999995,-22.8152848,-47.0590066
1762457897.342551,1762463131.540053,6.085614491259031,28.4184359246844,28.728,-22.815196699999998,-47.059035099999996,-22.8152421,-47.059001699999996
1762457897.5909462,1762463132.029362,4.8962567981401275,27.03898420276365,28.836,-22.815179399999998,-47.059032099999996,-22.8152066,-47.0589945
1762457898.3498645,1762463132.6344268,5.614352778825029,24.662085220390157,26.208000000000002,-22.8151299,-47.0590233,-22.815168699999997,-47.0589881
1762457898.8375883,1762463133.12837,5.626685632390253,22.274545339122266,24.156,-22.815099999999997,-47.0590183,-22.8151391,-47.0589833
1762457899.3401084,1762463133.6346984,5.656415919211283,19.49567340329391,21.564,-22.815073299999998,-47.059014,-22.8151129,-47.058979199999996
1762457899.8431249,1762463134.134122,5.673604873983285,18.41640008017938,19.008000000000003,-22.81505,-47.05901,-22.8150898,-47.0589752
1762457900.588503,1762463135.0248973,5.10546170898752,17.15438202447379,18.0,-22.815017899999997,-47.059004699999996,-22.815049899999998,-47.058968899999996
1762457901.5877275,1762463135.9265733,5.417727403181288,20.389654553197666,18.324,-22.8149739,-47.058997299999994,-22.815011,-47.0589629
1762457901.8427474,1762463136.2251873,5.379659223471487,21.488619748648972,18.828000000000003,-22.814961699999998,-47.0589952,-22.814996999999998,-47.0589592
1762457902.3446436,1762463136.627422,5.667147782218651,22.552494727177844,21.168,-22.8149354,-47.0589906,-22.8149752,-47.0589559
1762457903.1045537,1762463137.3219624,5.975975514960109,24.304506054679443,22.68,-22.8148923,-47.058983,-22.8149359,-47.058948699999995
1762457903.5919044,1762463137.9292033,5.511703677615978,26.17179287321718,24.3,-22.814861399999998,-47.058977399999996,-22.8148989,-47.058942099999996
1762457904.1036851,1762463138.524024,5.181966026391361,27.479268371791886,25.884,-22.814828499999997,-47.0589714,-22.8148593,-47.0589334
1762457904.8468046,1762463139.132327,5.696393589151583,28.966467434577037,27.108,-22.8147764,-47.0589617,-22.8148157,-47.0589259
1762457905.3426676,1762463139.6286793,5.709663180193896,29.75735423483171,28.44,-22.814740099999998,-47.058955,-22.8147794,-47.058918999999996
1762457905.8457718,1762463140.123073,5.721240453013775,29.987074277607974,29.340000000000003,-22.8147026,-47.058948099999995,-22.8147418,-47.0589118
1762457906.3425496,1762463140.6222975,5.724750900644026,29.888390999055353,30.419999999999998,-22.8146652,-47.0589413,-22.8147046,-47.0589052
1762457906.8374434,1762463141.1257787,5.678492672918404,29.444040667417074,30.131999999999998,-22.814628,-47.0589344,-22.814667399999998,-47.058899
1762457907.3404033,1762463141.628605,5.669414405425111,28.07591109625445,29.304000000000002,-22.8145919,-47.0589276,-22.814631499999997,-47.0588926
1762457907.8370469,1762463142.2293336,5.279399404449923,26.26793094375895,27.576,-22.8145578,-47.0589211,-22.814591099999998,-47.058884299999995
1762457908.594421,1762463142.8294408,5.980457633953683,23.938000105143043,25.884,-22.814510799999997,-47.0589114,-22.8145539,-47.058876299999994
1762457908.842783,1762463143.1209505,5.882418281416298,22.59639722976765,23.976000000000003,-22.8144964,-47.0589081,-22.8145378,-47.058872199999996
1762457909.3464994,1762463143.6289723,5.981429363022938,20.133436022291235,21.924,-22.8144697,-47.0589016,-22.8145118,-47.0588651
1762457909.8417718,1762463144.1249156,6.039745097733459,18.376417845076595,19.512,-22.8144462,-47.0588944,-22.8144889,-47.0588578
1762457910.3451922,1762463144.6243174,6.1173207578798765,16.57009815569585,17.856,-22.814425399999998,-47.0588857,-22.8144687,-47.0588487
1762457910.592558,1762463145.020758,5.768980984845002,15.713295857669856,17.856,-22.8144162,-47.0588804,-22.8144526,-47.0588402
1762457910.8426614,1762463145.1302364,6.227357159077362,15.532875853398918,16.128000000000004,-22.8144079,-47.0588747,-22.8144521,-47.0588372
1762457911.103959,1762463145.4293582,6.1840574804764,15.082115125846936,16.128000000000004,-22.814400199999998,-47.0588683,-22.8144426,-47.0588291
1762457911.3754365,1762463145.739185,6.229003404881921,14.481431476984893,16.128000000000004,-22.814393,-47.0588613,-22.814434799999997,-47.0588207
1762457911.5925765,1762463146.0363033,6.26435726584862,14.516007786797129,15.444,-22.8143867,-47.058853899999995,-22.814427199999997,-47.058811299999995
1762457911.8729236,1762463146.1296353,6.381194034499815,14.541060489383332,14.508000000000001,-22.8143809,-47.0588464,-22.8144265,-47.0588084
1762457912.0965207,1762463146.330143,6.401459648481898,14.594858674957617,14.508000000000001,-22.8143758,-47.0588383,-22.8144226,-47.0588017
1762457912.3432472,1762463146.539014,6.377081746946975,14.733575047350389,14.508000000000001,-22.8143715,-47.058829599999996,-22.8144192,-47.0587948
1762457912.592254,1762463146.9402819,6.489514395804029,15.517093140768893,14.616,-22.814367999999998,-47.0588203,-22.8144133,-47.0587802
1762457912.846823,1762463147.1305256,6.549120460487978,15.735500595142412,15.264000000000001,-22.814364899999998,-47.058810199999996,-22.814411699999997,-47.058771199999995
1762457913.1361978,1762463147.3303406,6.359544587380836,16.029435414346604,15.264000000000001,-22.8143632,-47.058799,-22.81441,-47.0587631
1762457913.3422692,1762463147.5295134,6.208435612403706,16.085104877625522,15.264000000000001,-22.8143617,-47.0587878,-22.8144088,-47.058755
1762457913.5922837,1762463147.6328013,5.9943207815323145,16.32050905300004,16.596,-22.8143618,-47.0587762,-22.8144094,-47.0587484
1762457913.8457565,1762463148.0302444,6.320850447292259,16.595920825913737,16.596,-22.814362799999998,-47.0587647,-22.814410199999998,-47.058730399999995
1762457914.095743,1762463148.2390995,6.264361848540399,16.95975401217592,17.208000000000002,-22.8143647,-47.0587531,-22.8144124,-47.0587203
1762457914.342697,1762463148.429884,6.112110736930487,17.3451184794127,17.208000000000002,-22.8143671,-47.0587417,-22.814414499999998,-47.0587112
1762457914.5968957,1762463149.0338035,7.4734270895176875,17.86766738974881,17.28,-22.81437,-47.0587302,-22.814422,-47.0586838
1762457914.845289,1762463149.1308775,6.843902231268576,18.007119096606946,17.568,-22.814373099999997,-47.0587188,-22.814422399999998,-47.0586786
1762457915.5905645,1762463149.9287543,7.1169039148255795,17.55287243475436,18.036,-22.8143829,-47.0586839,-22.814433599999997,-47.0586413
1762457916.5946612,1762463150.8346953,6.710324405796083,15.314240758544306,16.272,-22.814394,-47.058641699999995,-22.8144429,-47.0586031
1762457917.0990677,1762463151.4404523,6.892703823665572,15.340977774461393,14.868,-22.8143976,-47.0586224,-22.8144466,-47.058581
1762457917.3470633,1762463151.6335833,6.579672420956481,15.385597629651556,14.4,-22.8143985,-47.0586127,-22.814446,-47.058574199999995
1762457917.8421717,1762463152.037406,6.5654323735869315,14.994630603334137,14.4,-22.8143966,-47.0585933,-22.814446399999998,-47.0585586
1762457918.0986574,1762463152.1339424,6.169761648403186,14.228783454894293,14.472,-22.814393799999998,-47.0585842,-22.8144428,-47.0585556
1762457918.345787,1762463152.5379934,6.464305951426059,13.50304334134707,14.472,-22.8143896,-47.058575999999995,-22.814438,-47.058540799999996
1762457918.5937486,1762463152.643821,6.379357060231551,12.921166214931974,13.968,-22.8143845,-47.058569,-22.814435099999997,-47.0585393
1762457918.8417296,1762463153.0358274,6.43005258315025,12.402459270921334,13.968,-22.814378299999998,-47.0585631,-22.8144262,-47.0585277
1762457919.0976124,1762463153.2393959,6.428283561422684,12.095284897837093,13.176,-22.814371599999998,-47.0585587,-22.8144207,-47.0585253
1762457919.3446126,1762463153.5358958,6.349589798822672,12.235343320604752,13.14,-22.8143644,-47.0585555,-22.8144118,-47.058520699999995
1762457919.592143,1762463153.7345233,6.529072571909487,12.337455942499277,12.492,-22.8143565,-47.058553599999996,-22.8144065,-47.0585199
1762457919.8480923,1762463154.0342731,6.476302250446589,12.513486713796333,12.456,-22.8143483,-47.058553499999995,-22.8143972,-47.058518899999996
1762457920.0973468,1762463154.2345302,6.6175492672913245,12.80728847636543,13.104000000000001,-22.814339999999998,-47.0585546,-22.8143903,-47.0585198
1762457920.3439896,1762463154.4454772,6.848077205485747,13.18029432717,13.104000000000001,-22.814331799999998,-47.0585573,-22.814383799999998,-47.0585212
1762457920.5920832,1762463154.6405492,7.082370815942951,13.69286096455738,13.104000000000001,-22.8143238,-47.0585613,-22.8143776,-47.058524
1762457920.8469992,1762463155.0336955,6.623207228682468,14.211500139006132,13.392000000000001,-22.814315999999998,-47.0585667,-22.814366,-47.0585313
1762457921.1025486,1762463155.33873,6.368440197929628,14.773774058595865,14.4,-22.8143089,-47.0585733,-22.814356999999998,-47.0585393
1762457921.3357587,1762463155.5336413,6.671510074142703,15.027716126793948,14.4,-22.814301699999998,-47.0585807,-22.8143521,-47.058545099999996
1762457921.5904498,1762463155.945878,6.068825743820434,15.621376835721637,15.408000000000001,-22.8142946,-47.0585887,-22.8143416,-47.0585583
1762457921.839246,1762463156.1330223,6.184600954798359,15.989868593398825,16.524,-22.8142878,-47.0585974,-22.814335,-47.0585652
1762457922.095969,1762463156.5343876,5.6444145301236865,16.880546830421128,16.524,-22.8142808,-47.0586066,-22.8143252,-47.058579599999995
1762457922.8456533,1762463157.242483,5.752991839840215,19.506671349696678,18.576,-22.8142596,-47.0586359,-22.8143046,-47.0586079
1762457923.3419743,1762463157.73033,5.693554901953823,21.342573093625266,20.664,-22.8142437,-47.058658099999995,-22.8142884,-47.058630699999995
1762457923.8447235,1762463158.234251,5.620080154433187,22.533121512686236,22.608,-22.8142262,-47.058682,-22.814270399999998,-47.058655099999996
1762457924.594719,1762463158.9285016,5.997144672704141,23.97637010115109,23.003999999999998,-22.8141978,-47.0587185,-22.8142441,-47.0586882
1762457925.3392656,1762463159.5343733,6.977377128671939,25.577482565698055,24.228,-22.8141665,-47.0587556,-22.8142188,-47.058717699999995
1762457925.8428097,1762463160.1374936,6.269064123610214,26.759773239139733,25.740000000000002,-22.814145099999998,-47.058781599999996,-22.8141932,-47.058749399999996
1762457926.3465593,1762463160.6348436,6.325617882302405,27.5044337026931,26.388,-22.814124399999997,-47.058809499999995,-22.814173099999998,-47.058777299999996
1762457926.8420496,1762463161.1348555,6.358099517757861,28.093982866283426,27.036,-22.8141057,-47.0588401,-22.8141548,-47.058808
1762457927.0976331,1762463161.5311089,5.431228768889259,28.40120064807454,27.036,-22.814097399999998,-47.058856299999995,-22.8141417,-47.0588336
1762457927.5928893,1762463161.8281438,6.732782180719066,28.469611222616493,27.503999999999998,-22.8140827,-47.058890399999996,-22.8141337,-47.0588547
1762457927.8479583,1762463162.2434356,5.865034496634153,28.671206136553728,28.224,-22.8140765,-47.0589084,-22.8141243,-47.0588838
1762457928.3432846,1762463162.7371402,5.845052610972719,29.367723904860757,28.872,-22.8140644,-47.0589453,-22.814111999999998,-47.058920699999994
1762457928.8470452,1762463163.2277892,5.808654697179416,30.060881510571864,29.483999999999998,-22.8140517,-47.0589829,-22.8140988,-47.058958
1762457929.3747787,1762463163.7382634,5.764369552851975,29.437582341724585,29.483999999999998,-22.814038099999998,-47.059021,-22.8140848,-47.058996199999996
1762457929.846746,1762463164.2296436,5.743042829186568,28.60536854298474,29.843999999999998,-22.8140233,-47.059058,-22.8140696,-47.0590328
1762457930.5911925,1762463164.8390145,6.712576450265757,27.52977182985117,28.728,-22.814000099999998,-47.0591101,-22.8140507,-47.0590741
1762457931.0955195,1762463165.442258,6.0539492632427825,25.79935658667099,27.791999999999998,-22.813984899999998,-47.0591428,-22.8140325,-47.0591138
1762457931.596974,1762463166.0275044,5.532175796849585,23.58803013595065,26.244,-22.8139707,-47.059174,-22.8140157,-47.059150599999995
1762457932.3715153,1762463166.622119,6.569661612078041,19.54460213015516,22.104,-22.813951199999998,-47.0592148,-22.8140014,-47.0591807
1762457932.844142,1762463167.1214564,6.623102785969725,16.22938106161803,18.324,-22.8139407,-47.059236999999996,-22.813990999999998,-47.0592021
1762457933.347113,1762463167.6285496,6.6881545001960845,16.802421916675723,15.588000000000001,-22.8139315,-47.0592557,-22.813982199999998,-47.0592203
1762457934.3465426,1762463168.6346347,6.688154771859601,18.879997995697412,15.624,-22.813911899999997,-47.0592956,-22.8139626,-47.0592602
1762457934.5949411,1762463168.8338706,6.861591421406549,19.04491321194806,17.784000000000002,-22.813906799999998,-47.059305699999996,-22.8139584,-47.0592687
1762457935.344944,1762463169.6255777,6.68078318558698,21.654793034861775,17.676000000000002,-22.8138905,-47.0593407,-22.813941,-47.059305099999996
1762457935.5947087,1762463169.8245404,6.992871401707648,22.42918221097525,19.764000000000003,-22.8138848,-47.059353599999994,-22.8139367,-47.059314799999996
1762457935.841833,1762463170.2301521,6.1676907446276905,23.973231521756983,21.708000000000002,-22.8138787,-47.0593673,-22.8139269,-47.059337199999995
1762457936.3452234,1762463170.7401369,6.1081874068635305,25.834796690015544,23.976000000000003,-22.8138659,-47.0593967,-22.813913799999998,-47.0593672
1762457936.847438,1762463171.241369,6.0725981136716705,27.153291380195604,26.028000000000002,-22.8138526,-47.0594288,-22.8139006,-47.0594002
1762457937.5919046,1762463171.8379412,7.0377245520794,29.098371894909278,27.648,-22.8138321,-47.0594812,-22.813884299999998,-47.0594421
1762457938.1016097,1762463172.330696,7.040980825804177,29.83446501507433,29.195999999999998,-22.813817999999998,-47.0595187,-22.813870299999998,-47.0594797
1762457938.5980012,1762463172.8336284,6.9878386866785185,29.7790969538582,30.348,-22.813803999999998,-47.059557,-22.8138561,-47.0595186
1762457939.095471,1762463173.3391957,6.951042667344864,29.099538698187082,30.6,-22.8137902,-47.059594999999995,-22.8138424,-47.059557399999996
1762457939.5892146,1762463173.8285017,6.931489806368252,29.555368410100275,29.736,-22.8137768,-47.059632099999995,-22.813828599999997,-47.0595942
1762457940.1319942,1762463174.329486,7.0177114296914915,30.14787881258667,29.483999999999998,-22.8137632,-47.059669799999995,-22.8138155,-47.0596312
1762457940.5969331,1762463174.833808,7.003777560231344,29.966999532579088,30.024,-22.81375,-47.0597079,-22.8138024,-47.0596697
1762457941.0997522,1762463175.3264127,6.9923014161031665,30.065138198522785,30.276,-22.8137372,-47.059746399999995,-22.8137896,-47.0597084
1762457941.594486,1762463175.830997,6.979679966035925,30.096682359088692,30.06,-22.8137251,-47.0597849,-22.813777299999998,-47.0597468
1762457942.0994015,1762463176.3299992,6.943037275318887,29.962032182558325,29.952,-22.8137138,-47.0598234,-22.8137656,-47.059785299999994
1762457942.594879,1762463176.8239918,6.917721134103591,29.70060250893163,30.096,-22.8137032,-47.059861999999995,-22.813755099999998,-47.0598245
1762457943.0977266,1762463177.3225005,6.905064610140346,29.55861054922478,29.628000000000004,-22.8136935,-47.0599005,-22.8137452,-47.0598629
1762457943.59372,1762463177.8288999,6.877543468517761,29.409587931563028,29.412,-22.813684499999997,-47.0599389,-22.813735899999998,-47.0599013
1762457944.0977542,1762463178.3300204,6.877543588401548,29.38889869464683,29.304000000000002,-22.813676599999997,-47.059977599999996,-22.813727999999998,-47.05994
1762457944.5932126,1762463178.826291,6.898241665969769,29.26819475109262,29.16,-22.813668999999997,-47.0600163,-22.8137205,-47.0599785
1762457945.0956807,1762463179.3221438,6.834291401061262,29.23905537712832,29.195999999999998,-22.813661699999997,-47.0600549,-22.813712499999998,-47.060017099999996
1762457945.5925772,1762463179.8312483,6.810231946448146,29.30163193613317,29.232,-22.8136549,-47.060093599999995,-22.813705499999998,-47.060055899999995
1762457946.1020396,1762463180.3234048,6.771227623319763,29.281321421616124,29.268000000000004,-22.8136482,-47.0601323,-22.813698499999997,-47.060094799999995
1762457946.5909815,1762463180.8303964,6.771227724894704,28.966642039694083,29.124,-22.8136416,-47.060171,-22.8136919,-47.0601335
1762457947.0961285,1762463181.334046,6.705624309740205,28.78728233433118,29.232,-22.8136351,-47.0602095,-22.813685,-47.0601725
1762457947.6286805,1762463181.926751,6.146697419865126,28.707613639725526,28.764000000000003,-22.8136284,-47.0602478,-22.8136767,-47.060218299999995
1762457948.1392515,1762463182.424359,6.087258920896441,28.765421575282623,28.980000000000004,-22.813621599999998,-47.060286,-22.8136697,-47.060257299999996
1762457948.84398,1762463183.0364106,6.8925931072061735,29.02259281560566,28.872,-22.8136114,-47.0603439,-22.8136609,-47.0603032
1762457949.0987954,1762463183.525462,5.584344128390278,29.13622801198663,28.907999999999998,-22.813608199999997,-47.0603632,-22.8136546,-47.0603419
1762457949.594315,1762463184.029398,5.547669705113107,29.220213111796973,28.944,-22.8136014,-47.0604018,-22.8136474,-47.0603804
1762457950.0992427,1762463184.5235338,5.5293886454701715,29.226861019336535,29.016000000000002,-22.8135949,-47.060440299999996,-22.813640799999998,-47.0604191
1762457950.5943308,1762463185.026301,5.443965655394822,29.243801117369692,29.088,-22.8135884,-47.060479,-22.813633499999998,-47.060457899999996
1762457951.0975125,1762463185.5234106,5.423745099320776,29.27031429724202,29.124,-22.8135819,-47.0605176,-22.813627,-47.060497
1762457951.5932848,1762463186.027742,5.346560570363217,29.131949526358976,29.16,-22.8135752,-47.0605562,-22.8136197,-47.060536
1762457952.09744,1762463186.52353,5.262975074134314,29.014366606556084,29.052000000000003,-22.8135686,-47.060595,-22.813612199999998,-47.060574599999995
1762457952.592292,1762463187.0331724,5.2507952054308005,28.86923633079064,28.944,-22.813562299999997,-47.0606333,-22.8136059,-47.0606132
1762457953.344304,1762463187.6268487,5.873812809986473,28.89948162054886,28.728,-22.813552899999998,-47.0606909,-22.813597299999998,-47.0606596
1762457953.846976,1762463188.132826,5.825504277770275,28.846026238901352,28.907999999999998,-22.8135461,-47.060728999999995,-22.8135901,-47.0606979
1762457954.350211,1762463188.6321034,5.799394983656762,28.74316822649507,28.656,-22.813539499999997,-47.0607672,-22.8135834,-47.060736399999996
1762457954.8464963,1762463189.125537,5.764052366044353,28.752879294466716,28.728,-22.8135324,-47.0608054,-22.8135761,-47.0607749
1762457955.3417883,1762463189.630897,5.725005589028547,28.981646726716065,28.836,-22.8135258,-47.0608437,-22.8135692,-47.0608134
1762457955.8450074,1762463190.1223824,5.685958931621135,28.94785230724329,28.728,-22.8135188,-47.0608819,-22.8135619,-47.060851799999995
1762457956.340946,1762463190.729804,5.154262384431544,28.499868999167457,28.764000000000003,-22.813512,-47.060919999999996,-22.8135537,-47.0608977
1762457957.0993671,1762463191.3279846,5.918955941684845,28.615906152536866,28.62,-22.8135025,-47.060977,-22.813546,-47.0609435
1762457957.595339,1762463191.8243427,5.885962320437088,28.865128935238467,28.692,-22.8134961,-47.0610153,-22.8135393,-47.060981899999994
1762457958.098703,1762463192.4360101,5.283569237186476,26.646889511892404,28.656,-22.813489699999998,-47.0610529,-22.813531299999998,-47.0610277
